"partnerid","CntrIdPercent","CntrSgPercent","CntrUsPercent","CntrThPercent","CntrUkPercent","CntrInPercent","CntrOtherPercent","status"
"8ioac","0.00","0.00","0.01","0.99","0.00","0.00","0.00","OK"
"8ioad","0.00","0.00","0.02","0.39","0.00","0.00","0.59","Observation"
"8ioaf","0.00","0.00","0.06","0.41","0.00","0.00","0.53","OK"
"8iob1","0.21","0.00","0.03","0.00","0.00","0.00","0.76","OK"
"8ioby","0.07","0.00","0.10","0.00","0.03","0.67","0.13","OK"
"8iofb","0.17","0.00","0.00","0.00","0.00","0.33","0.50","OK"
"8ioh3","0.00","0.00","0.00","0.00","0.00","1.00","0.00","OK"
"8ioh5","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"8iojj","0.00","0.00","0.00","0.00","0.00","0.50","0.50","OK"
"8iokr","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"8iomw","0.00","0.00","0.00","0.00","0.00","0.33","0.67","OK"
"8ionb","0.33","0.00","0.00","0.00","0.00","0.33","0.33","OK"
"8ionh","1.00","0.00","0.00","0.00","0.00","0.00","0.00","OK"
"8ionj","0.00","0.00","0.00","0.00","0.00","0.33","0.67","OK"
"8ioo5","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"8ioo7","0.67","0.00","0.00","0.00","0.00","0.11","0.22","OK"
"8ioqe","0.00","0.00","0.01","0.00","0.00","0.78","0.20","OK"
"8ior0","0.25","0.00","0.00","0.00","0.00","0.00","0.75","OK"
"8iory","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"8iosv","0.05","0.00","0.02","0.01","0.01","0.59","0.33","OK"
"8iot1","0.01","0.00","0.06","0.00","0.02","0.62","0.28","OK"
"8iou1","0.23","0.00","0.02","0.02","0.00","0.51","0.23","OK"
"8iou8","0.00","0.01","0.00","0.00","0.00","0.47","0.51","OK"
"8ioui","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"8ioul","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"8iov7","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"8iow5","0.00","0.00","0.00","0.00","0.00","1.00","0.00","OK"
"8iowu","0.00","0.02","0.00","0.94","0.00","0.00","0.05","OK"
"8iozi","0.00","0.00","0.08","0.00","0.00","0.67","0.25","OK"
"8ip0o","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"8ip10","0.00","0.00","0.00","0.00","0.00","0.90","0.10","OK"
"8ip1i","0.50","0.00","0.00","0.00","0.00","0.50","0.00","OK"
"8ip1v","0.04","0.00","0.09","0.00","0.00","0.62","0.25","OK"
"8ip45","0.00","0.00","0.00","0.01","0.26","0.07","0.66","OK"
"8ip46","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"8ip4d","0.01","0.00","0.01","0.20","0.07","0.04","0.67","OK"
"8ip5p","0.03","0.00","0.07","0.01","0.01","0.62","0.26","OK"
"8ip5q","0.00","0.00","0.00","0.00","0.00","0.16","0.84","OK"
"8ip71","0.00","0.02","0.51","0.01","0.07","0.01","0.39","OK"
"8ip7a","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"8ip8o","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"8ipao","0.00","0.00","0.00","0.00","0.00","1.00","0.00","OK"
"8ipat","0.00","0.00","0.00","0.00","0.00","0.33","0.67","OK"
"8ipcr","0.25","0.00","0.00","0.00","0.00","0.25","0.50","OK"
"8ipdk","0.00","1.00","0.00","0.00","0.00","0.00","0.00","OK"
"8ipdp","0.00","0.00","0.00","0.00","0.00","0.67","0.33","OK"
"8ipdr","1.00","0.00","0.00","0.00","0.00","0.00","0.00","OK"
"8ipeq","0.94","0.00","0.00","0.00","0.00","0.00","0.06","OK"
"8ipgi","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"8ipgq","0.85","0.00","0.00","0.04","0.00","0.02","0.09","OK"
"8ipif","0.00","0.00","0.00","0.00","0.00","0.86","0.14","OK"
"8ipiu","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"8ipks","0.05","0.00","0.00","0.00","0.00","0.74","0.21","OK"
"8ipls","0.00","0.00","0.00","0.00","0.00","0.01","0.99","OK"
"8ipm4","0.32","0.00","0.00","0.00","0.00","0.00","0.68","OK"
"8ipn0","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"8ipoi","0.00","0.00","1.00","0.00","0.00","0.00","0.00","OK"
"8ipoo","0.01","0.00","0.04","0.01","0.00","0.67","0.27","OK"
"8ippe","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"8ippl","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"8iprz","0.00","0.00","0.00","0.00","0.00","1.00","0.00","OK"
"8ipwr","0.00","0.00","0.00","0.50","0.00","0.50","0.00","OK"
"8ipxe","0.02","0.00","0.03","0.00","0.00","0.79","0.17","OK"
"8ipxf","1.00","0.00","0.00","0.00","0.00","0.00","0.00","OK"
"8iq0e","0.00","0.00","0.00","0.00","0.00","0.00","0.99","Fraud"
"8iq0h","0.00","0.00","0.00","0.00","0.00","1.00","0.00","OK"
"8iq0l","0.03","0.00","0.07","0.18","0.01","0.17","0.54","OK"
"8iq0m","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"8iq0q","0.04","0.00","0.09","0.00","0.23","0.07","0.58","OK"
"8iq0r","0.22","0.00","0.00","0.00","0.00","0.44","0.33","OK"
"8iq11","0.00","0.00","0.00","0.00","0.00","0.50","0.50","OK"
"8iq1n","0.75","0.00","0.00","0.00","0.00","0.00","0.25","OK"
"8iq1z","0.13","0.00","0.02","0.01","0.00","0.40","0.43","Fraud"
"8iq22","0.13","0.00","0.01","0.04","0.03","0.40","0.38","OK"
"8iq3b","0.06","0.00","0.00","0.00","0.00","0.94","0.00","OK"
"8iq4r","0.00","0.00","0.01","0.00","0.00","0.87","0.12","OK"
"8iq53","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"8iq7q","0.00","0.00","0.67","0.00","0.00","0.00","0.33","OK"
"8iq85","0.00","0.00","0.00","0.00","0.00","0.90","0.10","OK"
"8iqbs","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"8iqd8","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"8iqde","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"8iqe6","0.00","0.00","0.00","0.00","0.00","0.53","0.47","OK"
"8iqec","0.00","0.00","0.00","1.00","0.00","0.00","0.00","OK"
"8iqee","0.33","0.00","0.00","0.00","0.00","0.00","0.67","OK"
"8iqfg","0.67","0.00","0.33","0.00","0.00","0.00","0.00","OK"
"8iqhl","1.00","0.00","0.00","0.00","0.00","0.00","0.00","OK"
"8iqjj","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"8iqk3","0.18","0.05","0.18","0.00","0.00","0.09","0.50","OK"
"8iqks","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"8iqni","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"8iqnn","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"8iqnv","0.01","0.07","0.05","0.05","0.03","0.02","0.77","OK"
"8iqp5","0.00","0.00","0.00","0.00","0.00","0.43","0.57","OK"
"8iqqe","0.00","0.00","0.00","0.00","0.00","0.50","0.50","OK"
"8iqr5","0.00","0.00","0.00","1.00","0.00","0.00","0.00","OK"
"8iqsw","1.00","0.00","0.00","0.00","0.00","0.00","0.00","OK"
"8iqth","0.00","0.00","0.00","0.00","0.00","0.75","0.25","OK"
"8iqu5","1.00","0.00","0.00","0.00","0.00","0.00","0.00","OK"
"8iqua","0.00","0.00","0.00","0.00","0.00","0.71","0.29","OK"
"8iqug","0.34","0.00","0.03","0.00","0.00","0.28","0.34","OK"
"8iqvd","0.83","0.00","0.00","0.00","0.00","0.00","0.17","OK"
"8iqvi","0.62","0.00","0.00","0.00","0.00","0.29","0.10","OK"
"8iqvo","0.00","0.00","0.00","0.69","0.00","0.00","0.31","OK"
"8iqvp","0.00","0.00","0.00","1.00","0.00","0.00","0.00","OK"
"8iqw1","0.00","0.00","0.00","1.00","0.00","0.00","0.00","OK"
"8iqw2","0.00","0.00","0.00","1.00","0.00","0.00","0.00","OK"
"8iqw6","0.00","0.00","0.00","1.00","0.00","0.00","0.00","OK"
"8iqw8","0.00","0.00","0.00","1.00","0.00","0.00","0.00","OK"
"8iqw9","0.00","0.00","0.00","1.00","0.00","0.00","0.00","OK"
"8iqwa","0.00","0.00","0.00","0.53","0.00","0.00","0.47","OK"
"8iqwb","0.00","0.00","0.50","0.50","0.00","0.00","0.00","OK"
"8iqwc","0.00","0.00","0.00","1.00","0.00","0.00","0.00","OK"
"8iqwe","0.00","0.00","0.00","1.00","0.00","0.00","0.00","OK"
"8iqws","0.00","0.00","0.33","0.00","0.00","0.00","0.67","OK"
"8iqwy","0.50","0.00","0.00","0.00","0.00","0.50","0.00","OK"
"8iqx9","0.13","0.00","0.00","0.00","0.00","0.23","0.63","OK"
"8iqxa","0.38","0.00","0.03","0.00","0.00","0.20","0.39","OK"
"8iqxb","0.11","0.00","0.00","0.00","0.00","0.11","0.78","OK"
"8iqxe","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"8iqyw","0.26","0.00","0.05","0.00","0.00","0.37","0.32","OK"
"8iqzc","0.00","0.02","0.38","0.00","0.07","0.21","0.32","OK"
"8iqzg","0.00","0.00","0.29","0.00","0.05","0.32","0.34","OK"
"8iqzh","0.00","0.00","0.27","0.00","0.03","0.16","0.53","OK"
"8iqzi","0.00","0.00","0.12","0.00","0.01","0.62","0.25","OK"
"8iqzk","0.00","0.00","0.20","0.00","0.09","0.50","0.20","Observation"
"8iqzl","0.00","0.05","0.30","0.00","0.07","0.29","0.30","OK"
"8iqzm","0.02","0.00","0.11","0.02","0.02","0.14","0.69","OK"
"8iqzn","0.00","0.07","0.23","0.00","0.01","0.32","0.38","OK"
"8iqzo","0.00","0.00","0.05","0.00","0.05","0.56","0.34","OK"
"8iqzp","0.00","0.01","0.06","0.00","0.09","0.02","0.82","OK"
"8iqzs","0.43","0.00","0.23","0.00","0.00","0.00","0.34","OK"
"8iqzu","0.00","0.02","0.21","0.00","0.10","0.22","0.44","OK"
"8iqzw","0.01","0.01","0.02","0.00","0.06","0.83","0.09","OK"
"8iqzz","0.01","0.01","0.05","0.01","0.01","0.08","0.85","OK"
"8ir00","0.00","0.00","0.02","0.00","0.00","0.92","0.06","OK"
"8ir01","0.01","0.00","0.03","0.00","0.02","0.77","0.18","OK"
"8ir05","0.00","0.00","0.01","0.00","0.04","0.84","0.12","OK"
"8ir06","0.13","0.00","0.00","0.02","0.00","0.53","0.32","OK"
"8ir07","0.00","0.00","0.01","0.00","0.00","0.90","0.08","OK"
"8ir09","0.04","0.00","0.00","0.03","0.12","0.19","0.61","OK"
"8ir0d","0.22","0.00","0.00","0.00","0.03","0.43","0.32","OK"
"8ir0f","0.00","0.00","0.00","0.00","0.15","0.67","0.18","OK"
"8ir0v","0.00","0.00","0.09","0.00","0.03","0.31","0.57","OK"
"8ir0z","1.00","0.00","0.00","0.00","0.00","0.00","0.00","OK"
"8ir14","0.89","0.00","0.00","0.00","0.00","0.00","0.11","OK"
"8ir16","0.74","0.00","0.02","0.00","0.00","0.00","0.23","OK"
"8ir1o","0.00","0.00","0.00","0.00","0.00","1.00","0.00","OK"
"8ir25","0.29","0.00","0.29","0.00","0.00","0.00","0.43","OK"
"8ir2b","0.18","0.00","0.00","0.00","0.00","0.27","0.55","OK"
"8ir2e","0.08","0.01","0.00","0.00","0.00","0.22","0.70","OK"
"8ir2l","1.00","0.00","0.00","0.00","0.00","0.00","0.00","OK"
"8ir3v","0.00","0.00","0.00","0.00","0.00","1.00","0.00","OK"
"8ir4e","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"8ir6w","0.75","0.00","0.00","0.00","0.00","0.00","0.25","OK"
"8ir7h","0.00","0.00","0.00","0.00","0.00","1.00","0.00","OK"
"8ir7o","0.00","0.00","0.00","0.00","0.29","0.00","0.71","OK"
"8ir8s","0.00","0.00","0.13","0.00","0.00","0.87","0.00","OK"
"8ir96","0.09","0.00","0.02","0.01","0.00","0.49","0.38","OK"
"8ir9j","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"8irab","0.00","0.00","0.02","0.00","0.01","0.77","0.19","OK"
"8irb0","0.71","0.00","0.06","0.00","0.00","0.06","0.18","OK"
"8irbp","0.05","0.00","0.04","0.01","0.01","0.10","0.80","OK"
"8irck","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"8ircl","0.00","0.00","0.25","0.00","0.00","0.00","0.75","OK"
"8ircn","0.00","0.00","0.00","0.00","0.00","1.00","0.00","OK"
"8ircq","0.67","0.00","0.33","0.00","0.00","0.00","0.00","Fraud"
"8ircy","0.00","0.00","1.00","0.00","0.00","0.00","0.00","OK"
"8irdq","0.00","0.50","0.00","0.00","0.00","0.00","0.50","OK"
"8irdv","0.50","0.00","0.00","0.00","0.00","0.00","0.50","OK"
"8ire4","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"8irgx","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"8irid","0.02","0.00","0.00","0.00","0.00","0.51","0.47","OK"
"8irih","0.00","0.00","0.06","0.00","0.02","0.85","0.07","Fraud"
"8iriv","0.00","0.00","0.00","0.00","0.00","0.33","0.67","OK"
"8irjv","0.33","0.00","0.00","0.00","0.00","0.33","0.33","OK"
"8irk4","0.01","0.09","0.17","0.46","0.05","0.00","0.22","Observation"
"8irk6","0.00","0.00","0.00","0.00","0.00","1.00","0.00","OK"
"8irkm","0.80","0.07","0.00","0.00","0.13","0.00","0.00","OK"
"8irl1","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"8irlc","0.03","0.00","0.03","0.02","0.01","0.57","0.34","OK"
"8irle","0.35","0.01","0.09","0.00","0.01","0.18","0.36","OK"
"8irob","0.03","0.00","0.02","0.02","0.01","0.39","0.52","OK"
"8irot","0.82","0.01","0.05","0.00","0.00","0.00","0.12","OK"
"8irq0","0.11","0.00","0.02","0.01","0.00","0.25","0.61","OK"
"8irqh","0.50","0.00","0.00","0.00","0.00","0.00","0.50","OK"
"8irqi","0.00","0.00","0.00","0.00","0.50","0.50","0.00","OK"
"8irr8","0.00","0.00","0.09","0.27","0.00","0.09","0.55","OK"
"8irr9","0.19","0.00","0.00","0.00","0.00","0.52","0.29","OK"
"8irrw","0.00","0.00","0.00","0.00","0.00","1.00","0.00","OK"
"8irrx","0.00","0.00","0.41","0.02","0.01","0.17","0.39","Observation"
"8irs5","0.01","0.00","0.01","0.02","0.00","0.74","0.22","OK"
"8irsq","1.00","0.00","0.00","0.00","0.00","0.00","0.00","OK"
"8irsy","1.00","0.00","0.00","0.00","0.00","0.00","0.00","OK"
"8irt8","0.23","0.00","0.05","0.01","0.02","0.37","0.31","OK"
"8irtc","0.00","0.00","0.00","0.00","0.00","0.88","0.13","OK"
"8irti","0.00","0.00","0.29","0.00","0.00","0.00","0.71","OK"
"8irtu","0.00","0.00","0.00","0.00","0.00","0.50","0.50","OK"
"8iru0","0.73","0.00","0.00","0.00","0.04","0.00","0.24","OK"
"8iru3","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"8iruq","0.00","0.00","0.00","0.00","0.00","0.33","0.67","OK"
"8irvj","0.05","0.00","0.02","0.00","0.00","0.54","0.39","OK"
"8irwu","0.00","0.00","0.00","0.00","0.00","0.80","0.20","OK"
"8iry6","0.00","0.00","0.00","0.00","0.00","1.00","0.00","OK"
"8irzf","0.00","0.00","0.00","0.00","0.00","1.00","0.00","OK"
"8irzv","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"8is01","0.05","0.00","0.02","0.00","0.00","0.69","0.23","OK"
"8is0l","0.00","0.00","0.00","0.00","0.00","0.40","0.60","OK"
"8is1d","0.67","0.00","0.00","0.00","0.00","0.02","0.30","OK"
"8is20","0.00","0.00","0.00","0.09","0.00","0.79","0.12","OK"
"8is2b","0.81","0.00","0.05","0.00","0.00","0.00","0.14","OK"
"8is2n","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"8is2p","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"8is30","0.00","0.00","0.00","0.00","0.00","1.00","0.00","OK"
"8is47","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"8is4w","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"8is4x","0.00","0.00","0.00","0.00","0.00","0.25","0.75","OK"
"8is5e","0.00","0.00","0.00","0.00","0.04","0.00","0.96","OK"
"8is5h","0.00","0.00","0.00","0.00","0.01","0.00","0.99","Observation"
"8is5m","0.00","0.00","0.00","0.00","0.00","0.50","0.50","OK"
"8is5o","0.12","0.00","0.02","0.02","0.00","0.64","0.20","OK"
"8is5q","0.01","0.00","0.03","0.00","0.00","0.68","0.28","OK"
"8is5r","0.14","0.00","0.00","0.00","0.05","0.00","0.82","OK"
"8is64","0.00","0.00","0.50","0.00","0.00","0.00","0.50","OK"
"8is7q","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"8is82","0.00","0.00","0.00","0.00","0.00","0.07","0.92","OK"
"8is85","1.00","0.00","0.00","0.00","0.00","0.00","0.00","OK"
"8is87","0.00","0.00","0.00","0.00","0.00","0.13","0.88","OK"
"8is8g","0.56","0.00","0.00","0.02","0.00","0.09","0.33","OK"
"8isas","0.95","0.00","0.01","0.00","0.00","0.00","0.04","OK"
"8isat","0.06","0.00","0.04","0.00","0.00","0.02","0.87","OK"
"8isbh","0.00","0.00","0.07","0.00","0.01","0.88","0.04","OK"
"8isbz","0.06","0.00","0.02","0.00","0.00","0.50","0.42","OK"
"8isch","0.00","0.00","0.11","0.06","0.02","0.00","0.81","Fraud"
"8iscn","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"8iscw","0.36","0.00","0.07","0.04","0.00","0.05","0.48","OK"
"8iscy","0.19","0.00","0.00","0.01","0.00","0.10","0.70","OK"
"8isd4","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"8isd6","0.14","0.00","0.00","0.00","0.00","0.00","0.86","OK"
"8isdq","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"8ise8","0.79","0.00","0.00","0.00","0.00","0.00","0.21","OK"
"8isei","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"8ises","0.99","0.00","0.00","0.00","0.00","0.00","0.01","OK"
"8iseu","0.50","0.00","0.02","0.00","0.02","0.18","0.29","OK"
"8isf7","0.00","0.02","0.08","0.01","0.02","0.00","0.87","OK"
"8isgu","0.00","0.00","0.15","0.00","0.00","0.35","0.50","OK"
"8isgw","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"8ish0","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"8ish6","0.15","0.00","0.05","0.00","0.00","0.45","0.34","OK"
"8ish7","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"8ishk","0.97","0.00","0.00","0.00","0.00","0.00","0.03","OK"
"8ishn","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"8isi3","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"8isj3","0.15","0.00","0.03","0.01","0.00","0.25","0.57","OK"
"8isj9","0.83","0.00","0.00","0.00","0.00","0.00","0.17","OK"
"8isje","0.96","0.00","0.01","0.00","0.00","0.00","0.03","OK"
"8iskl","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"8islr","0.03","0.00","0.10","0.00","0.00","0.45","0.41","OK"
"8isme","0.00","0.00","0.00","0.00","0.00","0.50","0.50","OK"
"8isnt","0.00","0.00","0.01","0.00","0.00","0.91","0.07","OK"
"8ispk","0.00","0.00","0.00","0.00","0.00","1.00","0.00","OK"
"8isrm","0.00","0.02","0.01","0.00","0.00","0.83","0.14","OK"
"8isrt","0.89","0.00","0.11","0.00","0.00","0.00","0.00","OK"
"8issu","0.00","0.00","0.05","0.00","0.00","0.73","0.21","OK"
"8istc","0.00","0.00","0.00","0.00","0.00","1.00","0.00","OK"
"8isvf","0.00","0.00","0.00","0.00","0.00","1.00","0.00","OK"
"8isz1","0.00","0.00","0.00","0.00","0.25","0.25","0.50","OK"
"8isz2","0.56","0.00","0.00","0.00","0.00","0.00","0.44","OK"
"8it03","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"8it0b","0.00","0.00","0.10","0.00","0.00","0.40","0.50","OK"
"8it0v","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"8it18","0.00","0.00","0.00","0.00","0.00","1.00","0.00","OK"
"8it2h","0.04","0.01","0.04","0.01","0.04","0.03","0.85","OK"
"8it3p","0.04","0.00","0.03","0.00","0.00","0.62","0.30","OK"
"8it3y","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"8it40","0.00","0.00","0.29","0.00","0.00","0.59","0.12","OK"
"8it4b","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"8it4d","0.00","0.00","0.00","0.00","0.00","1.00","0.00","OK"
"8it51","0.00","0.00","0.02","0.00","0.00","0.93","0.04","OK"
"8it52","0.41","0.00","0.12","0.00","0.00","0.00","0.47","OK"
"8it54","0.00","0.00","0.00","0.00","0.03","0.00","0.97","OK"
"8it55","0.00","0.00","0.01","0.00","0.01","0.00","0.97","OK"
"8it57","0.00","0.00","0.00","0.00","0.02","0.00","0.98","OK"
"8it59","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"8it5a","0.00","0.00","0.05","0.00","0.00","0.00","0.95","OK"
"8it5b","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"8it5c","0.00","0.00","0.01","0.00","0.01","0.00","0.98","OK"
"8it5d","0.00","0.00","0.01","0.00","0.03","0.00","0.96","OK"
"8it5e","0.00","0.00","0.00","0.00","0.01","0.00","0.99","Observation"
"8it5i","0.00","0.00","0.03","0.00","0.03","0.00","0.94","OK"
"8it5k","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"8it5n","0.00","0.00","0.00","0.00","0.01","0.00","0.99","Observation"
"8it5o","0.00","0.00","0.00","0.00","0.02","0.00","0.98","OK"
"8it5q","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"8it5r","0.00","0.00","0.06","0.00","0.04","0.00","0.90","OK"
"8it5t","0.05","0.00","0.06","0.00","0.01","0.61","0.27","OK"
"8it62","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"8it63","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"8it65","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"8it6l","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"8it7k","0.00","0.00","0.07","0.00","0.00","0.00","0.93","OK"
"8it7l","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"8it7m","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"8it7o","0.00","0.00","0.00","0.00","0.01","0.00","0.99","OK"
"8it7p","0.00","0.00","0.00","0.00","0.04","0.00","0.96","OK"
"8it7x","0.00","0.00","0.07","0.00","0.14","0.07","0.71","OK"
"8it7y","0.00","0.00","0.07","0.00","0.02","0.02","0.90","OK"
"8it8j","0.09","0.00","0.07","0.00","0.00","0.64","0.20","OK"
"8it9g","0.02","0.00","0.01","0.00","0.00","0.70","0.26","OK"
"8it9n","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"8it9p","0.23","0.00","0.04","0.00","0.00","0.33","0.40","OK"
"8it9w","0.15","0.00","0.02","0.02","0.01","0.43","0.36","OK"
"8itaa","0.00","0.00","0.00","0.00","0.00","0.45","0.55","OK"
"8itap","0.02","0.00","0.04","0.00","0.00","0.77","0.16","Observation"
"8itat","0.00","0.00","1.00","0.00","0.00","0.00","0.00","OK"
"8itb0","0.00","0.00","0.00","0.01","0.32","0.04","0.62","OK"
"8itb1","0.00","0.00","0.03","0.00","0.41","0.01","0.54","OK"
"8itbd","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"8itcr","0.02","0.00","0.00","0.14","0.00","0.00","0.83","OK"
"8itdr","1.00","0.00","0.00","0.00","0.00","0.00","0.00","OK"
"8ite3","0.03","0.00","0.06","0.00","0.00","0.71","0.21","OK"
"8iteu","0.07","0.00","0.14","0.00","0.00","0.50","0.29","OK"
"8itf4","0.27","0.00","0.00","0.00","0.00","0.00","0.73","OK"
"8itfc","0.00","0.00","0.00","0.00","0.00","0.50","0.50","OK"
"8itgs","1.00","0.00","0.00","0.00","0.00","0.00","0.00","OK"
"8ith0","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"8ith4","0.04","0.00","0.02","0.00","0.00","0.21","0.72","OK"
"8ith5","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"8ith6","0.11","0.00","0.06","0.00","0.00","0.56","0.28","OK"
"8ith7","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"8itha","0.00","0.00","0.00","0.00","1.00","0.00","0.00","OK"
"8ithb","0.00","0.00","0.00","0.00","1.00","0.00","0.00","OK"
"8ithf","0.00","0.00","0.03","0.00","0.01","0.70","0.26","Observation"
"8ithn","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"8ithu","0.68","0.00","0.00","0.00","0.00","0.04","0.28","OK"
"8ithz","0.00","0.00","0.00","0.00","0.00","0.67","0.33","OK"
"8iti0","0.67","0.00","0.00","0.00","0.00","0.00","0.33","OK"
"8itiu","0.00","0.00","0.33","0.00","0.00","0.40","0.27","OK"
"8itj5","0.20","0.00","0.05","0.03","0.00","0.30","0.42","OK"
"8itji","0.00","0.00","0.02","0.00","0.00","0.76","0.23","OK"
"8itk7","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"8itkn","0.00","0.00","0.00","0.00","0.00","1.00","0.00","OK"
"8itkq","0.58","0.00","0.00","0.00","0.00","0.17","0.25","OK"
"8itkt","0.02","0.01","0.01","0.00","0.01","0.40","0.55","OK"
"8itl4","0.00","0.00","0.00","0.00","0.00","1.00","0.00","OK"
"8itla","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"8itlh","0.00","0.00","0.00","0.00","0.04","0.00","0.96","OK"
"8itli","0.00","0.00","0.14","0.00","0.14","0.00","0.71","OK"
"8itlm","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"8itlt","0.68","0.00","0.03","0.00","0.00","0.00","0.29","OK"
"8itly","0.01","0.05","0.04","0.77","0.04","0.00","0.09","OK"
"8itm2","0.75","0.00","0.00","0.00","0.00","0.00","0.25","OK"
"8itme","1.00","0.00","0.00","0.00","0.00","0.00","0.00","OK"
"8itmi","0.08","0.00","0.05","0.01","0.01","0.53","0.33","OK"
"8itnb","1.00","0.00","0.00","0.00","0.00","0.00","0.00","OK"
"8itod","0.00","0.00","0.01","0.00","0.02","0.00","0.98","OK"
"8itoe","0.00","0.00","0.00","0.00","0.05","0.00","0.95","OK"
"8itof","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"8itop","0.02","0.00","0.03","0.01","0.01","0.34","0.60","OK"
