"partnerid","CntrIdPercent","CntrSgPercent","CntrUsPercent","CntrThPercent","CntrUkPercent","CntrInPercent","CntrOtherPercent","status"
"duzet","0.00","0.00","0.00","0.99","0.00","0.00","0.01","OK"
"duzew","0.00","0.00","0.01","0.97","0.00","0.00","0.02","OK"
"duzex","0.00","0.00","0.01","0.95","0.01","0.00","0.03","Observation"
"duzey","0.00","0.00","0.02","0.90","0.00","0.00","0.08","OK"
"duzfx","0.00","0.01","0.00","0.87","0.00","0.01","0.11","OK"
"duzhm","0.06","0.00","0.01","0.00","0.00","0.55","0.38","OK"
"duzhp","0.05","0.00","0.05","0.08","0.00","0.41","0.41","OK"
"duzi4","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"duzk4","0.00","0.00","0.00","0.05","0.00","0.75","0.20","OK"
"duzln","0.00","0.00","0.50","0.00","0.00","0.50","0.00","OK"
"duzmf","0.00","0.00","0.00","0.00","0.00","1.00","0.00","OK"
"duzni","0.75","0.00","0.13","0.00","0.00","0.13","0.00","OK"
"duznw","0.01","0.00","0.01","0.00","0.00","0.90","0.08","OK"
"duzp9","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"duzpc","0.00","0.00","0.00","0.00","0.00","1.00","0.00","OK"
"duzpg","0.81","0.00","0.00","0.00","0.00","0.19","0.00","OK"
"duzqi","0.00","0.00","0.00","0.00","0.00","0.93","0.07","OK"
"duzqp","0.44","0.03","0.09","0.00","0.00","0.05","0.39","OK"
"duzrf","0.00","0.00","0.00","0.00","0.00","1.00","0.00","OK"
"duzsf","0.10","0.00","0.00","0.00","0.00","0.30","0.60","OK"
"duzt6","0.11","0.00","0.00","0.00","0.00","0.11","0.78","OK"
"duzw6","0.00","0.00","0.00","0.00","0.00","0.50","0.50","OK"
"duzwv","0.01","0.00","0.03","0.00","0.01","0.90","0.05","OK"
"duzyh","0.60","0.00","0.20","0.00","0.00","0.00","0.20","OK"
"dv029","0.01","0.00","0.01","0.00","0.00","0.77","0.20","OK"
"dv039","0.00","0.00","0.00","0.00","0.00","1.00","0.00","OK"
"dv03g","0.00","0.00","0.00","0.00","0.00","0.80","0.20","OK"
"dv04z","0.00","0.00","0.00","0.05","0.00","0.35","0.60","OK"
"dv057","0.01","0.00","0.00","0.00","0.00","0.88","0.11","OK"
"dv064","0.00","0.01","0.00","0.11","0.00","0.56","0.31","OK"
"dv065","0.03","0.00","0.00","0.09","0.00","0.59","0.29","OK"
"dv074","0.00","0.00","0.02","0.01","0.00","0.11","0.86","OK"
"dv089","1.00","0.00","0.00","0.00","0.00","0.00","0.00","OK"
"dv094","0.00","0.00","0.19","0.00","0.42","0.11","0.28","OK"
"dv0ep","1.00","0.00","0.00","0.00","0.00","0.00","0.00","OK"
"dv0f1","0.40","0.00","0.10","0.00","0.00","0.16","0.35","OK"
"dv0g4","0.00","0.00","0.00","0.00","0.00","1.00","0.00","OK"
"dv0i4","0.00","0.00","0.00","0.00","0.00","0.50","0.50","OK"
"dv0io","0.25","0.00","0.00","0.00","0.00","0.00","0.75","OK"
"dv0ip","1.00","0.00","0.00","0.00","0.00","0.00","0.00","OK"
"dv0ir","1.00","0.00","0.00","0.00","0.00","0.00","0.00","OK"
"dv0ji","1.00","0.00","0.00","0.00","0.00","0.00","0.00","OK"
"dv0jj","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"dv0l3","0.01","0.00","0.02","0.23","0.03","0.08","0.62","OK"
"dv0oo","0.00","0.00","0.00","0.00","0.00","0.75","0.25","OK"
"dv0p4","0.43","0.00","0.03","0.01","0.00","0.12","0.41","OK"
"dv0q8","0.25","0.00","0.00","0.00","0.00","0.00","0.75","OK"
"dv0q9","0.67","0.00","0.00","0.00","0.00","0.00","0.33","OK"
"dv0qe","1.00","0.00","0.00","0.00","0.00","0.00","0.00","OK"
"dv0qn","0.06","0.00","0.00","0.03","0.00","0.28","0.63","OK"
"dv0s2","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"dv0vu","0.00","0.00","0.00","0.00","0.00","0.80","0.20","OK"
"dv0wy","1.00","0.00","0.00","0.00","0.00","0.00","0.00","OK"
"dv0x8","0.01","0.00","0.02","0.01","0.03","0.37","0.57","OK"
"dv0xn","0.00","0.00","0.00","0.00","0.00","0.15","0.85","OK"
"dv0xz","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"dv0yt","0.00","0.00","0.01","0.00","0.00","0.01","0.98","OK"
"dv0yu","0.01","0.00","0.00","0.13","0.00","0.08","0.77","OK"
"dv0za","0.00","0.50","0.00","0.00","0.00","0.00","0.50","OK"
"dv0zy","0.38","0.00","0.13","0.00","0.00","0.25","0.25","OK"
"dv129","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"dv136","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"dv14i","0.01","0.00","0.01","0.00","0.00","0.87","0.11","OK"
"dv15i","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"dv15k","0.00","0.00","0.00","0.00","0.00","0.57","0.43","OK"
"dv17h","1.00","0.00","0.00","0.00","0.00","0.00","0.00","OK"
"dv187","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"dv18z","0.00","0.00","0.17","0.00","0.17","0.17","0.50","OK"
"dv19g","0.00","0.00","0.01","0.00","0.00","0.00","0.99","OK"
"dv19s","0.00","0.00","0.00","0.00","0.00","1.00","0.00","OK"
"dv1ag","0.00","0.00","0.00","0.00","0.00","0.59","0.41","OK"
"dv1bc","0.00","0.00","0.00","0.00","0.00","1.00","0.00","OK"
"dv1bq","0.04","0.00","0.02","0.00","0.00","0.67","0.27","OK"
"dv1dl","0.00","0.00","0.00","0.00","0.00","1.00","0.00","OK"
"dv1e9","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"dv1f8","0.00","0.00","0.00","0.00","0.00","1.00","0.00","OK"
"dv1fq","0.00","0.02","0.00","0.00","0.00","0.69","0.29","Observation"
"dv1fu","0.00","0.00","0.00","0.00","0.01","0.03","0.96","OK"
"dv1gi","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"dv1jj","0.14","0.00","0.00","0.00","0.00","0.33","0.52","OK"
"dv1kq","0.00","0.00","0.02","0.00","0.00","0.88","0.11","OK"
"dv1nk","0.00","0.00","0.00","0.00","0.00","1.00","0.00","OK"
"dv1ot","0.29","0.00","0.00","0.00","0.00","0.27","0.44","OK"
"dv1sh","0.00","0.00","0.18","0.00","0.00","0.18","0.65","OK"
"dv1si","0.00","0.00","0.00","0.00","0.02","0.14","0.84","OK"
"dv1sk","0.20","0.00","0.20","0.00","0.00","0.20","0.40","OK"
"dv1wf","0.64","0.00","0.03","0.00","0.00","0.09","0.24","OK"
"dv1xa","0.00","0.00","0.00","0.00","0.00","1.00","0.00","OK"
"dv1yq","0.00","0.00","0.00","0.01","0.00","0.05","0.94","OK"
"dv1zk","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"dv200","0.00","0.00","0.00","0.00","0.00","0.50","0.50","OK"
"dv21l","0.26","0.00","0.03","0.00","0.00","0.14","0.56","OK"
"dv25l","0.07","0.00","0.00","0.01","0.01","0.62","0.30","OK"
"dv25s","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"dv25y","0.00","0.00","0.00","0.00","0.00","0.91","0.09","OK"
"dv28x","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"dv29f","0.00","0.00","1.00","0.00","0.00","0.00","0.00","OK"
"dv29s","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"dv2ar","0.00","0.00","0.20","0.00","0.00","0.00","0.80","OK"
"dv2d9","0.48","0.00","0.02","0.01","0.00","0.10","0.39","Observation"
"dv2dh","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"dv2hc","0.34","0.01","0.01","0.00","0.00","0.17","0.47","OK"
"dv2j4","0.00","0.00","0.17","0.00","0.00","0.00","0.83","OK"
"dv2jm","0.00","0.00","0.02","0.00","0.00","0.74","0.25","OK"
"dv2ju","0.00","0.00","0.00","1.00","0.00","0.00","0.00","OK"
"dv2ko","1.00","0.00","0.00","0.00","0.00","0.00","0.00","OK"
"dv2my","0.05","0.00","0.00","0.00","0.00","0.49","0.46","OK"
"dv2ps","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"dv2so","0.00","0.00","0.00","0.00","0.00","0.50","0.50","OK"
"dv2sw","0.04","0.00","0.03","0.00","0.00","0.42","0.50","OK"
"dv2ue","0.00","0.00","0.01","0.00","0.00","0.94","0.04","OK"
"dv305","0.00","0.00","0.12","0.00","0.01","0.02","0.85","OK"
"dv30j","0.03","0.00","0.09","0.01","0.00","0.15","0.72","OK"
"dv30k","0.26","0.00","0.00","0.00","0.04","0.04","0.65","OK"
"dv30l","0.06","0.00","0.08","0.01","0.03","0.20","0.63","OK"
"dv30q","0.04","0.00","0.00","0.00","0.00","0.19","0.77","OK"
"dv36o","1.00","0.00","0.00","0.00","0.00","0.00","0.00","OK"
"dv37s","0.00","0.00","0.00","0.00","0.00","0.60","0.40","OK"
"dv383","0.00","0.00","0.00","0.00","0.00","1.00","0.00","OK"
"dv38c","0.00","0.00","0.17","0.00","0.00","0.33","0.50","OK"
"dv397","1.00","0.00","0.00","0.00","0.00","0.00","0.00","OK"
"dv3ah","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"dv3ao","0.01","0.00","0.00","0.10","0.00","0.10","0.79","Observation"
"dv3ar","0.00","0.00","0.01","0.00","0.01","0.09","0.89","OK"
"dv3at","0.00","0.00","0.00","0.00","0.00","0.01","0.99","Observation"
"dv3az","0.00","0.00","0.00","1.00","0.00","0.00","0.00","OK"
"dv3bw","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"dv3by","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"dv3c4","0.00","0.00","0.00","0.00","0.14","0.00","0.86","OK"
"dv3c5","0.00","0.25","0.00","0.00","0.00","0.00","0.75","OK"
"dv3c6","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"dv3c7","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"dv3dp","0.02","0.00","0.03","0.00","0.00","0.59","0.36","OK"
"dv3dx","0.49","0.00","0.00","0.00","0.00","0.16","0.35","OK"
"dv3e1","0.00","0.00","0.00","0.00","0.00","1.00","0.00","OK"
"dv3e9","0.00","0.00","0.00","0.00","0.00","0.64","0.36","OK"
"dv3fk","0.00","0.01","0.01","0.00","0.00","0.89","0.09","OK"
"dv3g0","1.00","0.00","0.00","0.00","0.00","0.00","0.00","OK"
"dv3g2","0.03","0.00","0.14","0.07","0.00","0.24","0.52","OK"
"dv3hx","0.01","0.00","0.01","0.00","0.00","0.89","0.08","OK"
"dv3i4","0.00","0.00","0.00","0.00","0.00","0.00","0.99","OK"
"dv3in","0.00","0.00","0.02","0.00","0.00","0.92","0.05","OK"
"dv3iq","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"dv3ir","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"dv3jk","0.00","0.00","0.00","0.00","0.00","1.00","0.00","OK"
"dv3l1","0.05","0.00","0.22","0.00","0.08","0.31","0.33","OK"
"dv3la","0.06","0.00","0.05","0.00","0.02","0.40","0.47","OK"
"dv3pa","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"dv3pl","0.03","0.00","0.00","0.04","0.01","0.30","0.62","OK"
"dv3pt","0.04","0.00","0.05","0.01","0.00","0.44","0.46","OK"
"dv3r1","0.00","0.00","0.00","1.00","0.00","0.00","0.00","Fraud"
"dv3r4","0.00","0.00","0.00","0.00","0.00","0.75","0.24","OK"
"dv3ss","0.00","0.00","0.13","0.01","0.00","0.58","0.28","OK"
"dv3va","0.01","0.00","0.04","0.00","0.00","0.10","0.85","OK"
"dv3vb","0.13","0.00","0.03","0.00","0.01","0.19","0.64","Observation"
"dv3vi","0.00","0.00","0.00","0.00","0.00","0.10","0.90","OK"
"dv3w8","0.00","0.00","0.50","0.00","0.00","0.00","0.50","OK"
"dv3wo","0.01","0.00","0.01","0.00","0.01","0.03","0.94","OK"
"dv3xi","0.19","0.00","0.00","0.00","0.00","0.14","0.66","OK"
"dv3xq","0.00","0.00","1.00","0.00","0.00","0.00","0.00","OK"
"dv3z8","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"dv419","0.00","0.00","0.00","0.00","0.03","0.02","0.95","OK"
"dv42l","0.00","0.00","0.00","0.00","0.01","0.00","0.99","OK"
"dv42x","0.00","0.00","0.00","0.00","0.00","0.67","0.33","OK"
"dv43v","0.00","0.00","0.00","0.02","0.00","0.00","0.97","OK"
"dv43w","0.03","0.01","0.00","0.01","0.00","0.00","0.95","OK"
"dv43y","0.03","0.00","0.02","0.00","0.02","0.13","0.80","OK"
"dv44a","0.00","0.00","0.00","1.00","0.00","0.00","0.00","OK"
"dv46t","0.00","0.00","0.00","1.00","0.00","0.00","0.00","OK"
"dv46v","0.00","0.00","0.01","0.96","0.01","0.00","0.03","OK"
"dv48e","0.19","0.06","0.00","0.00","0.00","0.00","0.76","OK"
"dv48s","0.00","0.00","0.11","0.01","0.00","0.01","0.87","OK"
"dv495","0.00","0.00","0.05","0.00","0.00","0.58","0.37","OK"
"dv4ae","0.03","0.00","0.10","0.00","0.01","0.07","0.78","OK"
"dv4ah","0.00","0.00","0.00","0.01","0.12","0.25","0.62","OK"
"dv4ap","0.01","0.00","0.01","0.01","0.00","0.74","0.22","OK"
"dv4bi","0.00","0.00","0.00","0.00","0.00","0.94","0.06","Observation"
"dv4dp","0.00","0.00","0.01","0.00","0.00","0.00","0.99","OK"
"dv4es","0.02","0.00","0.02","0.14","0.00","0.59","0.22","OK"
"dv4f5","0.33","0.00","0.00","0.00","0.00","0.67","0.00","OK"
"dv4gs","0.07","0.00","0.01","0.02","0.01","0.35","0.54","OK"
"dv4ke","0.00","0.00","0.03","0.02","0.01","0.04","0.90","OK"
"dv4pu","0.00","0.00","0.00","0.00","0.00","0.00","1.00","Observation"
"dv4rp","0.00","0.00","0.00","0.00","0.00","1.00","0.00","OK"
"dv4x8","0.00","0.00","0.08","0.00","0.00","0.05","0.86","OK"
"dv4xi","0.00","0.00","0.00","0.09","0.00","0.91","0.00","OK"
"dv4yk","0.00","0.00","0.00","0.00","0.00","0.25","0.75","OK"
"dv50a","0.00","0.00","0.00","0.00","0.00","0.50","0.50","OK"
"dv50g","0.00","0.00","0.05","0.08","0.00","0.02","0.83","OK"
"dv50h","0.00","0.00","0.06","0.59","0.00","0.03","0.32","Fraud"
"dv53c","0.00","0.00","0.13","0.00","0.00","0.63","0.25","OK"
"dv554","0.00","0.00","0.01","0.00","0.00","0.05","0.93","OK"
"dv55v","1.00","0.00","0.00","0.00","0.00","0.00","0.00","OK"
"dv577","0.00","0.00","0.03","0.00","0.00","0.88","0.09","OK"
"dv57q","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"dv58o","0.02","0.00","0.00","0.00","0.02","0.67","0.28","OK"
"dv58p","0.00","0.00","0.00","0.00","0.00","0.86","0.14","OK"
"dv5a6","0.00","0.00","0.01","0.00","0.01","0.35","0.63","OK"
"dv5al","0.02","0.00","0.02","0.00","0.01","0.08","0.87","OK"
"dv5dz","0.12","0.00","0.00","0.00","0.00","0.04","0.84","OK"
"dv5fe","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"dv5fl","0.02","0.00","0.02","0.01","0.01","0.68","0.26","OK"
"dv5g4","0.01","0.00","0.05","0.00","0.01","0.12","0.82","Observation"
"dv5hg","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"dv5hi","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"dv5is","0.07","0.00","0.00","0.36","0.00","0.01","0.56","OK"
"dv5iu","0.00","0.00","0.00","0.00","0.00","0.89","0.11","OK"
"dv5j0","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"dv5ke","0.01","0.00","0.04","0.01","0.00","0.80","0.13","OK"
"dv5l2","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"dv5no","0.00","0.00","0.00","0.00","0.00","1.00","0.00","OK"
"dv5p5","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"dv5qe","0.06","0.00","0.01","0.19","0.02","0.16","0.56","OK"
"dv5s9","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"dv5sa","0.00","0.00","0.00","0.00","0.33","0.00","0.67","OK"
"dv5ta","0.00","0.00","0.00","0.00","0.00","0.98","0.02","OK"
"dv5u1","0.02","0.00","0.02","0.01","0.00","0.70","0.25","OK"
"dv5uz","0.00","0.00","0.00","0.00","0.00","1.00","0.00","OK"
"dv5vl","0.03","0.00","0.02","0.00","0.07","0.18","0.69","OK"
"dv5x3","0.00","0.00","0.00","0.00","0.00","1.00","0.00","OK"
"dv5xc","0.00","0.00","0.00","0.00","0.00","0.84","0.16","OK"
"dv5xp","0.14","0.00","0.00","0.00","0.00","0.67","0.19","OK"
"dv5xu","0.01","0.00","0.01","0.02","0.02","0.23","0.71","OK"
"dv5ys","0.00","0.00","0.01","0.99","0.00","0.00","0.00","OK"
"dv5zj","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"dv5zs","0.05","0.00","0.00","0.00","0.00","0.48","0.48","OK"
"dv60e","0.00","0.00","0.00","0.00","0.00","0.20","0.80","OK"
"dv60u","0.00","0.00","0.00","0.00","0.33","0.00","0.67","OK"
"dv60x","0.01","0.00","0.00","0.00","0.01","0.22","0.76","OK"
"dv61d","0.00","0.00","0.00","0.00","0.00","0.93","0.07","OK"
"dv61h","0.00","0.00","0.00","0.00","0.00","1.00","0.00","OK"
"dv61v","0.00","0.00","0.01","0.00","0.00","0.95","0.04","OK"
"dv628","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"dv63i","0.00","0.00","0.03","0.00","0.67","0.08","0.22","OK"
"dv64o","0.00","0.00","0.79","0.01","0.01","0.12","0.07","OK"
"dv653","0.00","0.00","0.00","0.00","0.00","0.94","0.06","Fraud"
"dv65e","0.00","0.00","0.11","0.00","0.00","0.22","0.67","OK"
"dv65g","0.00","0.00","1.00","0.00","0.00","0.00","0.00","OK"
"dv65r","0.00","0.00","0.03","0.00","0.00","0.92","0.04","OK"
"dv672","0.00","0.00","0.00","0.02","0.00","0.00","0.98","OK"
"dv69n","0.02","0.00","0.06","0.01","0.01","0.41","0.50","OK"
"dv6ab","0.00","0.00","0.00","0.00","0.00","0.95","0.05","OK"
"dv6ar","0.93","0.00","0.00","0.00","0.00","0.00","0.07","OK"
"dv6au","0.00","0.00","0.00","0.00","0.00","1.00","0.00","OK"
"dv6ax","0.00","0.00","0.24","0.00","0.13","0.20","0.44","OK"
"dv6b6","0.53","0.00","0.00","0.00","0.00","0.00","0.47","OK"
"dv6ca","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"dv6cp","0.00","0.00","0.00","0.00","0.00","1.00","0.00","OK"
"dv6cs","0.01","0.00","0.05","0.01","0.02","0.23","0.69","OK"
"dv6dp","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"dv6hs","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"dv6i0","0.00","0.00","0.01","0.00","0.07","0.87","0.06","OK"
"dv6i3","0.08","0.00","0.00","0.01","0.01","0.04","0.86","OK"
"dv6i4","0.78","0.00","0.00","0.00","0.00","0.00","0.22","OK"
"dv6i5","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"dv6i7","0.09","0.00","0.01","0.00","0.00","0.14","0.75","OK"
"dv6i9","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"dv7js","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"dv85k","0.00","0.00","0.02","0.00","0.01","0.92","0.05","OK"
"dv871","0.02","0.00","0.05","0.00","0.00","0.35","0.57","OK"
"dv8a0","0.50","0.00","0.00","0.00","0.00","0.00","0.50","OK"
"dv8a1","0.58","0.00","0.00","0.00","0.00","0.04","0.38","OK"
"dv8dd","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"dv8ea","0.00","0.02","0.03","0.00","0.00","0.05","0.90","OK"
"dv8h4","0.00","0.00","0.00","0.00","0.00","0.50","0.50","OK"
"dv8j5","0.04","0.00","0.05","0.00","0.02","0.30","0.59","OK"
"dv8nk","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"dv8oi","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"dv8oy","0.04","0.00","0.04","0.02","0.00","0.74","0.17","OK"
"dv8pa","0.00","0.00","0.01","0.00","0.01","0.21","0.78","OK"
"dv8pz","0.01","0.00","0.00","0.02","0.00","0.12","0.84","OK"
"dv8sd","0.00","0.00","0.00","0.00","0.00","0.70","0.30","OK"
"dv8sy","0.00","0.13","0.38","0.00","0.13","0.13","0.25","OK"
"dv91f","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"dvcx0","0.55","0.00","0.00","0.00","0.00","0.00","0.45","OK"
"dvcxa","0.00","0.00","0.00","0.00","0.00","1.00","0.00","OK"
"dvcxf","0.00","0.00","0.00","0.00","0.00","0.00","1.00","Fraud"
"dvcy0","0.00","0.00","0.02","0.00","0.00","0.72","0.26","OK"
"dvcye","0.20","0.00","0.16","0.00","0.00","0.28","0.36","OK"
"dvcyo","0.00","0.00","0.20","0.00","0.00","0.00","0.80","OK"
"dvcyp","0.00","0.00","0.25","0.00","0.00","0.00","0.75","OK"
"dvcyr","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"dvcyy","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"dvd02","0.00","1.00","0.00","0.00","0.00","0.00","0.00","OK"
"dvd0j","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"dvd1f","0.00","0.00","0.00","0.00","0.00","0.24","0.76","OK"
"dvd27","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"dvd2v","0.00","0.00","0.00","0.00","0.00","1.00","0.00","OK"
"dvd2x","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"dvd6v","0.00","0.01","0.01","0.26","0.01","0.01","0.71","OK"
"dvd71","0.87","0.00","0.03","0.00","0.00","0.03","0.06","OK"
"dvd7y","0.12","0.00","0.05","0.00","0.00","0.47","0.35","OK"
"dvd8n","0.00","0.00","0.33","0.00","0.00","0.00","0.67","OK"
"dvd8y","0.00","0.00","0.40","0.00","0.00","0.00","0.60","OK"
"dvdb9","0.00","0.00","0.13","0.00","0.00","0.75","0.13","OK"
"dvdbq","0.00","0.00","0.00","0.00","0.00","0.33","0.67","OK"
"dvdbx","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"dvddk","1.00","0.00","0.00","0.00","0.00","0.00","0.00","OK"
"dvdfn","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"dvdj2","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"dvdj3","0.50","0.00","0.00","0.00","0.00","0.25","0.25","OK"
"dvdjf","0.00","0.00","0.00","0.00","0.00","1.00","0.00","OK"
"dvdjs","0.00","0.00","0.00","0.00","0.00","1.00","0.00","OK"
"dvdjt","0.00","0.00","0.00","1.00","0.00","0.00","0.00","OK"
"dvdjv","0.00","0.00","0.00","1.00","0.00","0.00","0.00","OK"
"dvdkk","0.17","0.00","0.03","0.00","0.01","0.29","0.49","OK"
"dvdmy","1.00","0.00","0.00","0.00","0.00","0.00","0.00","OK"
"dvdnd","1.00","0.00","0.00","0.00","0.00","0.00","0.00","OK"
"dvdnv","0.01","0.00","0.00","0.00","0.00","0.04","0.94","OK"
"dvdqm","0.02","0.00","0.02","0.00","0.00","0.83","0.13","OK"
"dvdqw","1.00","0.00","0.00","0.00","0.00","0.00","0.00","OK"
"dvdsl","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"dvdv3","0.67","0.00","0.00","0.00","0.00","0.00","0.33","OK"
"dvdvx","0.00","0.00","0.00","0.00","0.00","0.75","0.25","OK"
"dvdwc","0.00","0.00","0.33","0.00","0.00","0.00","0.67","OK"
"dvdya","1.00","0.00","0.00","0.00","0.00","0.00","0.00","OK"
"dvdye","0.00","0.00","0.43","0.00","0.00","0.00","0.57","OK"
"dve0b","0.00","0.04","0.00","0.61","0.00","0.05","0.30","OK"
"dve0g","0.00","0.00","0.00","0.41","0.00","0.05","0.55","OK"
"dve0y","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"dve11","0.00","0.00","0.00","0.11","0.00","0.11","0.78","OK"
"dve1e","0.90","0.00","0.00","0.00","0.00","0.00","0.10","OK"
"dve1i","0.00","0.00","0.00","0.00","0.00","1.00","0.00","OK"
"dve1t","0.00","0.00","0.00","0.00","0.00","1.00","0.00","OK"
"dve38","0.00","0.01","0.01","0.07","0.00","0.04","0.86","Observation"
"dve3n","0.00","0.00","0.00","0.00","0.00","0.80","0.20","OK"
"dve3o","0.00","0.00","0.01","0.00","0.00","0.92","0.06","OK"
"dve42","0.78","0.00","0.01","0.00","0.00","0.00","0.21","OK"
"dve45","0.00","0.00","0.20","0.00","0.10","0.00","0.70","OK"
"dve4l","0.12","0.00","0.01","0.00","0.00","0.54","0.32","OK"
"dve51","0.00","0.00","0.00","0.00","0.00","0.82","0.18","OK"
"dve5e","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"dve5j","0.27","0.00","0.49","0.00","0.01","0.09","0.13","OK"
"dve6a","0.27","0.00","0.18","0.00","0.09","0.00","0.45","OK"
"dve72","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"dve74","0.00","0.00","0.00","0.00","0.71","0.00","0.29","OK"
"dve77","0.50","0.00","0.00","0.00","0.00","0.00","0.50","OK"
"dve7m","0.09","0.00","0.00","0.00","0.00","0.13","0.78","OK"
"dvea0","0.01","0.00","0.02","0.00","0.01","0.68","0.29","Observation"
"dvea6","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"dveag","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"dvebr","0.00","0.00","0.00","0.00","0.00","1.00","0.00","OK"
"dvebv","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"dved3","0.67","0.00","0.00","0.00","0.00","0.00","0.33","OK"
"dved8","0.02","0.00","0.01","0.01","0.00","0.56","0.39","OK"
"dvedo","0.33","0.00","0.07","0.02","0.00","0.12","0.47","OK"
"dvef1","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"dvege","0.00","0.00","1.00","0.00","0.00","0.00","0.00","OK"
"dveh4","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"dvehi","0.69","0.00","0.00","0.00","0.00","0.08","0.23","OK"
"dvehm","0.15","0.00","0.00","0.00","0.00","0.54","0.31","OK"
"dvehx","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"dvek7","0.00","0.00","0.00","0.00","0.00","1.00","0.00","OK"
"dvek9","0.26","0.00","0.00","0.00","0.00","0.30","0.43","OK"
