"partnerid","CntrIdPercent","CntrSgPercent","CntrUsPercent","CntrThPercent","CntrUkPercent","CntrInPercent","status"
"8j4fe","0.00","0.00","0.00","0.00","0.00","0.00","OK"
"8j4gq","0.00","0.00","0.27","0.07","0.03","0.00","OK"
"8j4gr","0.00","0.00","0.20","0.01","0.00","0.01","OK"
"8j4hv","0.00","0.00","0.00","0.00","0.00","0.00","OK"
"8j4li","0.23","0.08","0.00","0.00","0.00","0.31","OK"
"8j4mp","0.02","0.00","0.01","0.01","0.00","0.64","OK"
"8j4nq","0.40","0.00","0.20","0.00","0.00","0.40","OK"
"8j4o3","1.00","0.00","0.00","0.00","0.00","0.00","OK"
"8j4og","0.00","0.00","0.00","0.00","0.00","0.50","OK"
"8j4pk","0.07","0.00","0.00","0.00","0.14","0.14","OK"
"8j4pp","0.04","0.00","0.06","0.00","0.00","0.63","OK"
"8j4qz","0.00","0.00","0.02","0.00","0.00","0.85","OK"
"8j4sj","0.00","0.00","0.00","0.00","0.00","0.00","OK"
"8j4tc","0.49","0.02","0.04","0.00","0.00","0.06","OK"
"8j4tl","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"8j4tm","0.25","0.00","0.00","0.00","0.00","0.25","OK"
"8j4uo","0.03","0.00","0.09","0.00","0.00","0.58","OK"
"8j4uq","0.68","0.00","0.00","0.00","0.00","0.09","OK"
"8j4v5","0.35","0.01","0.04","0.01","0.00","0.16","OK"
"8j4vg","0.00","0.00","0.00","0.00","0.00","0.89","OK"
"8j4vj","0.50","0.00","0.00","0.00","0.00","0.00","OK"
"8j4ye","0.00","0.00","0.00","0.00","0.00","0.99","OK"
"8j507","0.01","0.00","0.01","0.00","0.00","0.81","OK"
"8j510","0.00","0.00","0.00","0.00","0.00","0.00","OK"
"8j51f","0.05","0.00","0.03","0.01","0.15","0.03","Observation"
"8j522","0.71","0.00","0.00","0.00","0.00","0.10","OK"
"8j523","0.35","0.12","0.00","0.02","0.00","0.05","OK"
"8j52r","0.00","0.00","0.07","0.00","0.00","0.91","OK"
"8j53q","0.00","0.00","1.00","0.00","0.00","0.00","OK"
"8j53t","0.00","0.00","0.07","0.00","0.00","0.84","OK"
"8j54k","0.00","0.00","0.00","0.00","0.00","0.00","OK"
"8j54x","1.00","0.00","0.00","0.00","0.00","0.00","OK"
"8j55y","0.01","0.00","0.01","0.02","0.00","0.05","OK"
"8j55z","0.01","0.00","0.02","0.00","0.00","0.03","OK"
"8j57g","0.25","0.00","0.00","0.00","0.00","0.00","OK"
"8j59e","0.73","0.00","0.00","0.00","0.00","0.00","OK"
"8j5a2","0.00","0.00","0.00","0.00","0.00","0.61","OK"
"8j5an","0.00","0.00","0.05","0.00","0.01","0.86","OK"
"8j5bx","0.01","0.00","0.08","0.03","0.00","0.24","OK"
"8j5cg","0.01","0.00","0.01","0.00","0.00","0.66","OK"
"8j5d0","0.00","0.00","0.14","0.04","0.00","0.02","OK"
"8j5dj","0.77","0.03","0.01","0.01","0.00","0.01","OK"
"8j5dk","1.00","0.00","0.00","0.00","0.00","0.00","OK"
"8j5dn","1.00","0.00","0.00","0.00","0.00","0.00","OK"
"8j5ey","0.00","0.00","0.00","0.00","0.00","0.00","OK"
"8j5f7","0.05","0.00","0.00","0.00","0.00","0.00","OK"
"8j5fu","0.02","0.00","0.05","0.00","0.00","0.56","OK"
"8j5gg","0.07","0.00","0.01","0.05","0.01","0.34","OK"
"8j5gh","0.04","0.00","0.01","0.01","0.01","0.38","OK"
"8j5gi","0.08","0.04","0.04","0.06","0.00","0.30","OK"
"8j5gj","0.04","0.00","0.01","0.01","0.01","0.29","OK"
"8j5h0","0.13","0.00","0.00","0.00","0.00","0.60","OK"
"8j5hb","1.00","0.00","0.00","0.00","0.00","0.00","OK"
"8j5hx","0.33","0.00","0.33","0.00","0.00","0.00","OK"
"8j5ig","0.00","0.00","0.00","0.00","0.00","0.00","OK"
"8j5ix","0.13","0.00","0.07","0.00","0.00","0.07","OK"
"8j5lq","0.29","0.00","0.00","0.00","0.00","0.00","OK"
"8j5lt","0.05","0.00","0.11","0.03","0.00","0.32","OK"
"8j5n1","1.00","0.00","0.00","0.00","0.00","0.00","OK"
"8j5n8","0.00","0.00","0.00","0.50","0.00","0.33","OK"
"8j5ne","0.00","0.00","0.00","0.00","0.00","0.75","OK"
"8j5oc","1.00","0.00","0.00","0.00","0.00","0.00","OK"
"8j5od","1.00","0.00","0.00","0.00","0.00","0.00","OK"
"8j5ol","0.17","0.00","0.00","0.00","0.00","0.00","OK"
"8j5qz","0.00","0.00","0.00","0.00","0.00","0.00","OK"
"8j5r6","0.14","0.00","0.04","0.00","0.00","0.15","OK"
"8j5rx","0.50","0.00","0.00","0.00","0.00","0.00","OK"
"8j5t5","0.00","0.00","0.04","0.00","0.00","0.00","OK"
"8j5wq","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"8j5xt","0.00","0.00","0.50","0.00","0.00","0.50","OK"
"8j5zr","1.00","0.00","0.00","0.00","0.00","0.00","OK"
"8j5zs","0.92","0.00","0.00","0.00","0.00","0.00","OK"
"8j5zz","0.02","0.00","0.04","0.00","0.01","0.75","OK"
"8j603","0.07","0.00","0.00","0.00","0.00","0.21","OK"
"8j60b","0.00","0.00","0.01","0.00","0.00","0.91","OK"
"8j60m","0.90","0.00","0.02","0.00","0.00","0.00","OK"
"8j60q","1.00","0.00","0.00","0.00","0.00","0.00","OK"
"8j62o","0.00","0.00","0.00","0.00","0.00","0.00","OK"
"8j62v","0.00","0.00","0.00","0.00","0.00","0.00","OK"
"8j638","0.03","0.01","0.01","0.01","0.00","0.65","OK"
"8j64i","0.14","0.00","0.14","0.00","0.00","0.00","OK"
"8j65y","0.00","0.00","0.03","0.00","0.00","0.90","OK"
"8j67b","0.00","0.02","0.00","0.00","0.00","0.00","OK"
"8j67c","0.30","0.01","0.02","0.00","0.00","0.57","OK"
"8j696","0.00","0.00","0.01","0.00","0.00","0.83","OK"
"8j69h","0.00","0.00","0.00","0.00","0.00","0.00","OK"
"8j69s","0.00","0.00","0.00","1.00","0.00","0.00","OK"
"8j6ac","0.00","0.00","0.00","0.00","0.00","0.07","OK"
"8j6ae","0.07","0.00","0.00","0.00","0.00","0.07","OK"
"8j6b8","0.00","0.00","0.00","0.00","1.00","0.00","OK"
"8j6em","0.00","0.00","0.00","0.33","0.00","0.00","OK"
"8j6en","0.00","0.00","0.00","0.00","0.01","0.00","OK"
"8j6eq","0.00","0.00","0.00","0.00","0.00","0.00","OK"
"8j6es","0.00","0.00","0.00","0.01","0.00","0.00","OK"
"8j6f7","0.00","0.00","0.01","0.00","0.01","0.76","OK"
"8j6fg","0.03","0.00","0.03","0.00","0.01","0.79","OK"
"8j6go","0.00","0.00","0.00","0.00","0.00","0.00","OK"
"8j6he","0.00","0.00","0.04","0.00","0.00","0.90","OK"
"8j6jw","0.00","0.00","0.06","0.00","0.02","0.52","OK"
"8j6mc","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"8j6nz","0.00","0.00","0.00","0.00","0.00","0.75","OK"
"8j6oi","0.17","0.01","0.03","0.01","0.01","0.31","OK"
"8j6p7","0.00","0.00","0.00","0.00","0.33","0.00","OK"
"8j6pj","0.67","0.00","0.00","0.00","0.00","0.33","OK"
"8j6pm","0.00","0.00","0.02","0.00","0.00","0.85","OK"
"8j6ze","0.00","0.00","0.00","0.00","0.00","0.00","OK"
"8j6zf","0.08","0.00","0.00","0.20","0.00","0.00","OK"
"8j70l","0.00","0.00","0.10","0.01","0.00","0.71","OK"
"8j72c","0.00","0.00","0.00","0.00","0.00","0.00","OK"
"8j732","0.00","0.00","0.00","0.00","0.00","0.33","OK"
"8j73t","0.05","0.00","0.03","0.01","0.01","0.30","OK"
"8j76o","0.00","0.00","0.00","0.00","0.00","0.00","OK"
"8j77b","0.02","0.00","0.03","0.00","0.00","0.52","OK"
"8j78u","0.01","0.00","0.00","0.01","0.00","0.19","OK"
"8j79o","0.00","0.00","0.00","0.00","0.00","0.99","OK"
"8j7ao","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"8j7ba","0.00","0.00","0.00","0.00","0.00","0.00","OK"
"8j7ct","0.98","0.00","0.00","0.00","0.00","0.02","OK"
"8j7dc","0.00","0.00","0.00","0.00","0.00","0.00","OK"
"8j7ia","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"8j7ic","1.00","0.00","0.00","0.00","0.00","0.00","OK"
"8j7iy","0.00","0.00","0.00","0.00","0.22","0.00","OK"
"8j7jh","0.00","0.00","0.00","0.00","0.00","0.00","OK"
"8j7mj","0.00","0.00","0.00","0.00","0.00","0.00","OK"
"8j7si","0.25","0.00","0.00","0.00","0.00","0.00","OK"
"8j7t8","0.34","0.00","0.05","0.03","0.02","0.07","OK"
"8j7tm","0.10","0.01","0.03","0.01","0.01","0.41","Fraud"
"8j7tt","0.00","0.00","0.00","0.00","0.00","0.80","OK"
"8j7xq","0.06","0.00","0.03","0.00","0.00","0.16","OK"
"8j7yi","0.00","0.00","0.00","1.00","0.00","0.00","OK"
"8j7yr","0.03","0.01","0.02","0.01","0.02","0.23","OK"
"8j80q","0.00","0.00","0.00","0.00","0.09","0.00","OK"
"8j82j","0.00","0.00","0.03","0.00","0.00","0.00","OK"
"8j839","1.00","0.00","0.00","0.00","0.00","0.00","OK"
"8j83j","0.00","0.00","0.05","0.00","0.00","0.00","OK"
"8j83r","0.00","0.00","1.00","0.00","0.00","0.00","OK"
"8j83y","0.00","0.00","0.00","1.00","0.00","0.00","OK"
"8j87g","0.96","0.00","0.00","0.00","0.00","0.01","OK"
"8j87i","0.00","0.00","0.00","0.00","0.14","0.71","OK"
"8j8b5","0.00","0.00","0.00","0.00","0.00","0.00","OK"
"8j8bn","0.00","0.00","0.00","0.00","0.00","0.00","OK"
"8j8bu","0.00","0.00","0.00","1.00","0.00","0.00","OK"
"8j8eb","0.00","0.00","0.00","0.00","0.00","0.00","OK"
"8j8eo","0.50","0.00","0.00","0.00","0.00","0.00","OK"
"8j8et","0.00","0.00","0.18","0.00","0.00","0.27","OK"
"8j8gw","0.00","0.00","0.00","0.00","0.00","0.00","OK"
"8j8h8","0.00","0.00","0.00","0.00","0.00","0.00","OK"
"8j8ho","0.22","0.03","0.01","0.00","0.00","0.08","OK"
"8j8hq","0.00","0.00","0.00","1.00","0.00","0.00","OK"
"8j8hr","0.00","0.00","0.00","0.00","0.00","0.00","OK"
"8j8i3","0.90","0.00","0.00","0.01","0.00","0.03","OK"
"8j8j4","0.00","0.00","0.26","0.00","0.19","0.00","OK"
"8j8jd","0.02","0.00","0.01","0.00","0.00","0.83","OK"
"8j8jg","0.00","0.00","0.00","0.00","0.00","0.00","OK"
"8j8k3","0.00","0.00","0.00","0.00","0.00","0.00","OK"
"8j8mt","0.00","0.00","0.00","0.00","0.00","0.00","OK"
"8j8mz","0.12","0.00","0.01","0.01","0.01","0.52","OK"
"8j8o4","0.05","0.01","0.02","0.01","0.00","0.25","OK"
"8j8op","0.57","0.00","0.13","0.03","0.00","0.00","OK"
"8j8or","0.00","0.00","0.00","0.00","0.00","0.00","OK"
"8j8ou","0.00","0.00","0.00","0.00","0.00","0.00","OK"
"8j8q3","0.00","0.00","0.00","0.00","0.00","0.50","OK"
"8j8rh","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"8j8sa","0.00","0.00","0.00","0.00","0.00","0.00","OK"
"8j8se","0.67","0.00","0.04","0.02","0.00","0.00","OK"
"8j8sf","0.01","0.00","0.02","0.02","0.00","0.38","OK"
"8j8sv","0.02","0.00","0.54","0.00","0.00","0.14","OK"
"8j8t2","0.84","0.01","0.01","0.01","0.00","0.00","OK"
"8j8tf","0.62","0.00","0.03","0.00","0.00","0.00","OK"
"8j8u2","0.74","0.00","0.03","0.01","0.00","0.00","OK"
"8j8wj","0.00","0.00","0.00","0.50","0.00","0.00","OK"
"8j8yz","0.07","0.00","0.03","0.00","0.00","0.37","OK"
"8j8zb","0.03","0.00","0.03","0.04","0.00","0.34","OK"
"8j90l","0.00","0.00","0.00","0.00","0.00","0.00","OK"
"8j90q","0.00","0.00","0.00","0.00","0.00","0.25","OK"
"8j92i","0.03","0.00","0.02","0.00","0.01","0.54","OK"
"8j94o","0.00","0.00","0.00","1.00","0.00","0.00","OK"
"8j94s","0.00","0.00","0.00","0.00","0.00","0.00","OK"
"8j94z","0.02","0.00","0.00","0.00","0.00","0.71","OK"
"8j95g","0.00","0.00","0.67","0.00","0.00","0.00","OK"
"8j967","0.03","0.00","0.04","0.00","0.00","0.61","OK"
"8j9a2","0.11","0.00","0.00","0.05","0.00","0.42","OK"
"8j9a5","0.00","0.00","0.11","0.00","0.00","0.00","OK"
"8j9aa","0.00","0.00","0.00","0.00","0.13","0.63","OK"
"8j9d9","0.27","0.00","0.01","0.00","0.03","0.15","OK"
"8j9eq","0.00","0.00","0.00","0.00","0.00","0.70","OK"
"8j9ey","0.00","0.00","0.50","0.00","0.00","0.00","OK"
"8j9ge","0.00","0.00","0.00","0.00","0.00","0.00","OK"
"8j9h2","0.00","0.00","0.00","0.00","0.00","0.00","OK"
"8j9h9","0.00","0.00","0.00","0.00","0.00","0.00","OK"
"8j9i6","0.00","0.00","0.00","0.07","0.00","0.00","OK"
"8j9i7","0.06","0.00","0.14","0.00","0.00","0.42","OK"
"8j9i9","0.53","0.02","0.06","0.00","0.00","0.00","OK"
"8j9jc","1.00","0.00","0.00","0.00","0.00","0.00","OK"
"8j9m9","0.00","0.00","0.00","0.00","0.00","0.00","OK"
"8j9ml","0.00","0.00","0.00","0.00","0.00","0.04","OK"
"8j9o0","0.26","0.04","0.05","0.01","0.01","0.27","OK"
"8j9p4","0.43","0.01","0.04","0.01","0.00","0.08","Observation"
"8j9pe","0.00","0.00","0.01","0.00","0.00","0.76","OK"
"8j9q3","0.33","0.08","0.00","0.00","0.00","0.00","OK"
"8jb5v","0.00","0.00","0.00","0.00","0.00","0.00","OK"
"8jc3s","0.05","0.00","0.09","0.01","0.02","0.19","OK"
"8jc5o","0.00","0.00","0.03","0.00","0.04","0.84","OK"
"8jc8u","0.00","0.00","0.00","0.00","0.00","0.00","OK"
"8jc8v","0.02","0.00","0.04","0.00","0.01","0.24","OK"
"8jccm","0.02","0.00","0.05","0.00","0.01","0.04","OK"
"8jcez","0.00","0.00","0.00","0.00","0.00","0.17","OK"
"8jcfz","0.00","0.00","0.00","0.00","0.00","0.00","OK"
"8jcgp","0.35","0.09","0.00","0.00","0.00","0.00","OK"
"8jch5","0.15","0.00","0.04","0.05","0.00","0.56","OK"
"8jchh","0.00","0.01","0.01","0.00","0.04","0.25","OK"
"8jciv","0.00","0.00","0.00","0.00","0.00","0.72","OK"
"8jclv","0.01","0.00","0.06","0.02","0.00","0.16","OK"
"8jcoh","0.00","0.00","0.00","0.00","0.00","0.00","OK"
"8jcru","0.00","0.00","0.33","0.00","0.11","0.11","OK"
"8jcuw","0.00","0.00","0.00","0.00","0.00","0.00","OK"
"8jg20","0.03","0.01","0.06","0.00","0.00","0.72","OK"
"8jg2a","0.00","0.00","0.17","0.00","0.00","0.67","OK"
"8jg49","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"8jg5r","0.00","0.00","0.30","0.00","0.10","0.10","OK"
"8jg82","0.00","0.00","0.00","0.00","0.00","0.00","OK"
"8jg8w","0.33","0.00","0.00","0.00","0.00","0.67","OK"
"8jg9s","0.00","0.00","0.00","0.00","0.03","0.51","OK"
"8jgac","0.00","0.00","0.01","0.00","0.01","0.01","OK"
"8jgbu","0.04","0.00","0.03","0.00","0.00","0.66","OK"
"8jgcj","0.35","0.02","0.00","0.00","0.03","0.12","OK"
"8jgcw","0.01","0.00","0.01","0.01","0.01","0.82","OK"
"8jgel","0.00","0.00","0.50","0.00","0.00","0.00","OK"
"8jgf3","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"8jgg3","0.49","0.02","0.01","0.00","0.01","0.17","OK"
"8jggg","0.00","0.00","0.00","1.00","0.00","0.00","OK"
"8jgk9","0.00","0.00","0.00","0.00","0.00","0.00","OK"
"8jgkk","0.00","0.00","0.00","0.00","0.01","0.01","Observation"
"8jgl8","0.00","0.00","0.00","0.00","0.00","0.00","OK"
"8jgls","0.00","0.00","0.01","0.00","0.00","0.65","OK"
"8jgok","0.00","0.00","0.00","0.00","0.00","0.00","OK"
"8jgq9","0.00","0.00","0.00","0.00","0.00","0.00","OK"
"8jgqa","0.11","0.00","0.09","0.02","0.11","0.15","OK"
"8jgqb","0.00","0.00","0.04","0.00","0.00","0.23","OK"
"8jgqr","1.00","0.00","0.00","0.00","0.00","0.00","OK"
"8jgt1","0.92","0.00","0.05","0.00","0.02","0.00","OK"
"8jgts","0.00","0.00","0.03","0.00","0.00","0.58","OK"
"8jgu2","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"8jgul","0.00","0.00","0.20","0.00","0.61","0.00","OK"
"8jgvx","0.00","0.00","0.00","0.00","0.00","0.00","OK"
"8jh5s","1.00","0.00","0.00","0.00","0.00","0.00","OK"
"8jh5u","1.00","0.00","0.00","0.00","0.00","0.00","OK"
"8jh5v","0.00","0.00","0.00","0.00","0.00","0.00","OK"
"8jh60","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"8jh7b","0.01","0.00","0.00","0.10","0.03","0.02","OK"
"8jh9c","0.04","0.00","0.02","0.00","0.00","0.23","OK"
"8jhbl","0.47","0.00","0.02","0.02","0.01","0.06","OK"
"8jhcs","0.00","1.00","0.00","0.00","0.00","0.00","OK"
"8jhct","0.00","0.00","0.00","0.00","0.00","0.67","OK"
"8jhdz","0.00","0.00","0.00","0.00","0.00","0.06","OK"
"8jhep","0.00","0.00","0.00","0.00","0.00","0.60","OK"
"8jhfv","0.01","0.00","0.01","0.02","0.09","0.31","OK"
"8jhge","0.00","0.00","0.04","0.00","0.00","0.27","OK"
"8jhgj","1.00","0.00","0.00","0.00","0.00","0.00","OK"
"8jhgx","0.11","0.00","0.00","0.08","0.01","0.05","OK"
"8jhh0","0.00","0.00","0.00","0.00","0.01","0.01","OK"
"8jhi5","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"8jhis","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"8jhit","0.90","0.05","0.00","0.00","0.00","0.00","OK"
"8jhle","0.00","0.00","0.00","0.00","0.00","0.00","OK"
"8jhlw","0.67","0.00","0.00","0.00","0.00","0.00","OK"
"8jhmk","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"8jhnz","0.01","0.00","0.03","0.00","0.02","0.82","OK"
"8jhou","0.10","0.00","0.05","0.00","0.02","0.22","OK"
"8jhp2","0.00","0.00","0.00","0.00","0.00","0.36","OK"
"8jhsv","0.00","0.00","0.00","0.00","0.00","0.00","OK"
"8jhtq","0.00","0.00","0.00","0.00","0.00","0.00","OK"
"8jhw3","0.00","0.00","0.43","0.00","0.39","0.00","OK"
"8jhw9","0.75","0.00","0.00","0.00","0.00","0.00","OK"
"8jhyg","0.00","0.00","0.43","0.14","0.00","0.00","OK"
"8ji11","0.00","0.00","0.00","0.00","0.00","0.50","OK"
"8ji1d","0.00","0.00","0.00","0.00","0.00","0.00","OK"
"8ji1k","0.00","0.00","0.00","0.00","0.00","0.05","OK"
"8ji1l","0.07","0.00","0.00","0.01","0.00","0.02","OK"
"8ji1s","0.00","0.00","0.00","1.00","0.00","0.00","OK"
"8ji1u","0.00","0.00","0.00","0.00","0.00","0.00","Observation"
"8ji2e","1.00","0.00","0.00","0.00","0.00","0.00","OK"
"8ji49","0.03","0.00","0.00","0.00","0.03","0.14","OK"
"8ji4k","0.08","0.00","0.04","0.01","0.05","0.12","OK"
"8ji4m","0.05","0.00","0.06","0.00","0.00","0.14","OK"
"8ji4n","0.04","0.00","0.08","0.00","0.00","0.13","OK"
"8ji60","0.00","0.00","0.00","0.00","0.00","0.00","OK"
"8ji8h","0.52","0.04","0.09","0.00","0.00","0.13","OK"
"8ji8l","1.00","0.00","0.00","0.00","0.00","0.00","OK"
"8ji9t","0.00","0.00","0.00","0.00","0.00","0.00","OK"
"8jiak","0.00","0.00","0.00","0.00","0.00","0.00","OK"
"8jiam","0.00","0.00","0.00","0.00","0.00","0.00","OK"
"8jian","0.00","0.00","0.00","0.25","0.00","0.00","OK"
"8jibl","0.60","0.00","0.00","0.00","0.00","0.04","OK"
"8jibp","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"8jict","0.00","0.00","0.03","0.00","0.00","0.44","OK"
"8jid2","0.00","0.00","0.00","0.00","0.00","0.00","OK"
"8jiex","0.01","0.00","0.05","0.00","0.00","0.56","OK"
"8jif4","0.00","0.00","0.00","0.00","0.00","0.00","OK"
"8jifa","0.00","0.00","0.00","0.00","0.00","0.25","OK"
"8jiff","0.06","0.00","0.02","0.01","0.02","0.42","OK"
"8jigh","0.74","0.00","0.00","0.01","0.01","0.04","OK"
"8jik8","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"8jil2","0.00","0.00","0.00","0.00","0.00","0.33","OK"
"8jim2","1.00","0.00","0.00","0.00","0.00","0.00","OK"
"8jin3","0.21","0.00","0.05","0.00","0.00","0.11","OK"
"8jior","0.45","0.01","0.02","0.01","0.01","0.08","OK"
"8jisx","0.28","0.00","0.05","0.01","0.00","0.06","OK"
"8jith","0.00","0.00","1.00","0.00","0.00","0.00","OK"
"8jiu2","0.00","0.00","0.00","0.00","0.00","0.00","OK"
"8jiuc","0.00","0.00","0.04","0.00","0.00","0.92","OK"
"8jiwm","0.50","0.00","0.00","0.00","0.00","0.00","OK"
"8jiy2","0.01","0.01","0.05","0.01","0.00","0.41","OK"
"8jiy8","0.00","0.00","0.00","0.00","0.00","0.00","OK"
"8jiz8","0.67","0.33","0.00","0.00","0.00","0.00","OK"
"8jj05","0.00","0.00","0.00","0.00","0.00","0.50","OK"
"8jj1n","0.53","0.01","0.01","0.01","0.00","0.10","OK"
"8jj1s","0.00","0.00","0.00","0.00","0.00","0.00","OK"
"8jj35","0.00","0.00","0.00","1.00","0.00","0.00","OK"
"8jj3f","0.00","0.00","0.00","0.00","0.00","0.00","OK"
"8jj6m","0.01","0.00","0.00","0.00","0.01","0.43","OK"
"8jj7t","0.06","0.00","0.01","0.02","0.01","0.48","OK"
"8jj80","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"8jj96","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"8jj9d","0.24","0.00","0.06","0.12","0.00","0.41","OK"
"8jjao","0.00","0.00","0.01","0.00","0.00","0.88","Observation"
"8jjap","0.04","0.01","0.02","0.03","0.00","0.65","OK"
"8jjc5","0.00","0.00","0.01","0.00","0.00","0.00","OK"
"8jjds","0.39","0.12","0.00","0.01","0.00","0.00","OK"
"8jjhc","0.00","0.00","0.00","0.00","0.00","0.00","OK"
"8jjji","0.09","0.00","0.01","0.01","0.02","0.13","OK"
"8jjo9","0.00","0.00","0.00","0.00","0.00","0.00","OK"
"8jjph","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"8jjs6","0.01","0.00","0.07","0.00","0.01","0.73","Fraud"
"8jjsg","0.00","0.00","0.07","0.02","0.00","0.00","OK"
"8jjve","0.15","0.00","0.00","0.00","0.00","0.12","OK"
"8jjvh","0.09","0.00","0.00","0.00","0.00","0.09","OK"
"8jjxl","0.00","0.00","0.00","0.00","0.00","0.50","OK"
"8jk01","0.00","0.00","0.02","0.01","0.00","0.87","OK"
"8jk02","0.00","0.00","0.03","0.00","0.00","0.00","OK"
"8jk0d","0.00","0.00","0.00","0.00","0.00","0.00","Fraud"
"8jk15","0.00","0.00","0.03","0.00","0.00","0.64","OK"
"8jk1x","0.05","0.01","0.02","0.01","0.01","0.45","OK"
"8jk3i","0.06","0.01","0.04","0.01","0.02","0.35","OK"
"8jk4m","0.02","0.00","0.02","0.00","0.01","0.20","OK"
"8jk57","0.03","0.00","0.21","0.00","0.05","0.34","OK"
"8jk7c","0.00","0.00","0.00","0.00","0.25","0.00","OK"
"8jk8e","0.00","0.00","0.00","0.14","0.00","0.00","OK"
"8jk8g","0.01","0.00","0.01","0.00","0.00","0.03","OK"
"8jk8n","0.00","0.00","0.00","0.00","0.00","0.00","OK"
"8jka2","0.20","0.00","0.00","0.00","0.00","0.00","OK"
"8jkce","0.00","0.00","0.00","0.00","0.13","0.00","OK"
"8jkdf","0.00","0.00","0.00","1.00","0.00","0.00","OK"
"8jkdr","0.03","0.00","0.00","0.05","0.01","0.09","OK"
"8jkea","0.11","0.00","0.01","0.00","0.02","0.05","OK"
"8jkec","0.00","0.01","0.00","0.01","0.00","0.00","OK"
"8jked","0.03","0.01","0.00","0.01","0.01","0.00","OK"
"8jkfd","0.00","0.00","0.00","0.91","0.01","0.01","OK"
"8jkff","0.00","0.00","0.00","1.00","0.00","0.00","OK"
"8jkh1","0.02","0.00","0.00","0.00","0.01","0.03","Observation"
"8jkhu","0.00","0.00","0.00","0.00","0.00","0.00","OK"
"8jkhv","0.00","0.00","0.00","0.00","0.00","0.00","OK"
"8jkij","0.14","0.00","0.00","0.00","0.00","0.16","OK"
"8jkk9","0.00","0.00","0.00","0.00","0.00","0.00","OK"
"8jkmi","0.00","0.00","0.00","1.00","0.00","0.00","OK"
"8jkof","0.00","0.00","0.00","0.00","0.07","0.00","OK"
"8jkor","0.01","0.00","0.04","0.00","0.02","0.62","OK"
"8jkp0","0.05","0.01","0.00","0.00","0.03","0.08","OK"
"8jkp1","0.06","0.00","0.06","0.00","0.00","0.27","OK"
"8jkqn","0.00","0.00","0.00","0.00","0.11","0.00","OK"
"8jkrj","0.00","0.00","0.10","0.02","0.00","0.00","OK"
"8jks4","0.07","0.00","0.00","0.00","0.00","0.39","OK"
"8jksm","0.04","0.00","0.05","0.00","0.04","0.30","OK"
"8jkt3","0.00","0.00","0.00","0.00","0.00","0.00","OK"
"8jktn","0.00","0.00","0.02","0.00","0.00","0.94","OK"
"8jku2","0.00","0.00","0.00","0.00","0.00","0.00","OK"
"8jkul","0.01","0.00","0.01","0.00","0.00","0.33","OK"
"8jkv1","0.00","0.00","0.01","0.00","0.00","0.89","OK"
"8jkv9","0.00","0.03","0.00","0.00","0.00","0.58","OK"
"8jkve","0.00","0.00","0.00","1.00","0.00","0.00","OK"
"8jkwc","0.01","0.00","0.01","0.02","0.04","0.16","OK"
"8jkwu","0.00","0.05","0.16","0.00","0.00","0.68","OK"
"8jky9","0.02","0.00","0.05","0.01","0.04","0.22","OK"
"8jl02","0.00","0.00","0.00","0.00","0.00","0.84","OK"
"8jl05","0.01","0.00","0.04","0.01","0.01","0.39","OK"
"8jl0l","0.00","0.00","0.03","0.00","0.65","0.02","OK"
"8jl0o","0.00","0.00","0.00","0.00","0.00","0.00","OK"
"8jl1o","0.90","0.04","0.00","0.00","0.00","0.01","OK"
"8jl1u","0.01","0.00","0.27","0.01","0.17","0.18","OK"
"8jl23","0.70","0.00","0.10","0.00","0.00","0.00","OK"
"8jl39","0.00","0.00","0.00","0.00","0.00","0.00","OK"
"8jl3n","0.02","0.00","0.56","0.01","0.02","0.08","OK"
"8jl3y","0.00","0.00","0.01","0.00","0.01","0.93","Fraud"
"8jl43","0.00","0.00","0.09","0.00","0.00","0.18","OK"
"8jl4l","0.29","0.00","0.29","0.00","0.00","0.00","OK"
"8jl61","0.00","0.00","0.03","0.01","0.00","0.13","OK"
"8jl6e","0.00","0.01","0.04","0.00","0.01","0.86","OK"
"8jl7q","0.07","0.00","0.05","0.02","0.01","0.36","OK"
"8jla6","0.00","0.00","0.02","0.00","0.00","0.95","OK"
"8jlad","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"8jlah","0.00","0.00","0.00","0.00","0.00","0.00","OK"
"8jlc5","0.00","0.00","0.00","0.00","0.00","0.01","OK"
