"partnerid","AvgClickAtMorning","AvgClickAtAfternoon","AvgClickAtEvening","AvgClickAtNight","MaxClickAtMorning","MaxClickAtAfternoon","MaxClickAtEvening","MaxClickAtNight","SkewAtMorning","SkewAtAfternoon","SkewAtEvening","SkewAtNight","TimeatVarianceAtMorning","TimeatVarianceAtAfternoon","TimeatVarianceAtEvening","TimeatVarianceAtNight","status"
"8iidm","124.67","183.33","206.33","284.00","127","202","221","301","-0.24","-0.63","0.30","0.45","4.22","440.89","124.22","158.00","OK"
"8iidn","66.33","114.67","251.67","181.67","76","121","490","210","-0.12","0.49","0.70","-0.35","78.00","21.56","28505.56","681.56","OK"
"8iidr","96.00","159.00","287.00","213.67","122","171","520","227","0.15","-0.60","0.69","-0.62","308.67","168.00","27266.00","219.56","OK"
"8iie9","1.00","1.00","2.00","4.00","1","1","2","4",\N,\N,\N,\N,"0.00","0.00","0.00","0.00","OK"
"8iieo","1.00","1.00",\N,"1.00","1","1",\N,"1",\N,\N,\N,\N,"0.00","0.00",\N,"0.00","OK"
"8iig5","64.67","152.00","125.33","145.33","69","202","151","171","0.29","0.00","0.63","0.25","42.00","1666.67","337.56","389.56","OK"
"8iigf",\N,\N,"2.00",\N,\N,\N,"2",\N,\N,\N,\N,\N,\N,\N,"0.00",\N,"OK"
"8iigk",\N,\N,"1.00",\N,\N,\N,"1",\N,\N,\N,\N,\N,\N,\N,"0.00",\N,"OK"
"8iigl","62.67","87.00","111.33","197.33","73","88","120","320","0.48","-0.71","0.07","0.70","193.56","2.00","48.22","7547.56","OK"
"8iigz","5.67","5.67","5.00","5.00","8","9","5","7","-0.63","0.38",\N,"-0.60","11.56","6.22","0.00","4.67","OK"
"8iih9","5.67","5.00","4.67","39.67","12","8","7","71","0.49","0.00","-0.63","0.16","24.22","9.00","6.89","603.56","OK"
"8iiii","2.00",\N,\N,"1.00","2",\N,\N,"1",\N,\N,\N,\N,"0.00",\N,\N,"0.00","OK"
"8iiiv",\N,"1.00","1.00","2.00",\N,"1","1","2",\N,\N,\N,\N,\N,"0.00","0.00","0.00","OK"
"8iij1","1.00",\N,\N,\N,"1",\N,\N,\N,\N,\N,\N,\N,"0.00",\N,\N,\N,"OK"
"8iijd",\N,"1.00",\N,"2.00",\N,"1",\N,"2",\N,\N,\N,\N,\N,"0.00",\N,"0.00","OK"
"8iijk","5.67","10.33","13.00","18.33","8","11","19","28","-0.24","0.71","0.71","0.70","2.89","0.22","18.00","46.89","OK"
"8iijt","86.00","101.00","124.33","206.67","112","120","155","222","0.15","-0.54","0.33","-0.58","522.89","384.67","536.89","267.56","OK"
"8iik1","47.67","87.00","91.33","291.67","50","99","95","393","0.53","-0.70","-0.29","-0.62","8.22","242.67","10.89","12766.89","OK"
"8iilm",\N,"1.00",\N,"1.00",\N,"1",\N,"1",\N,\N,\N,\N,\N,"0.00",\N,"0.00","OK"
"8iim7","1.00",\N,"1.00",\N,"1",\N,"1",\N,\N,\N,\N,\N,"0.00",\N,"0.00",\N,"OK"
"8iimi",\N,\N,"1.00","1.00",\N,\N,"1","1",\N,\N,\N,\N,\N,\N,"0.00","0.00","OK"
"8iina","43.00","128.00","96.00","184.67","58","149","141","206","-0.22","0.69","0.62","-0.26","160.22","222.00","1040.67","358.22","OK"
"8iinm",\N,"1.00",\N,"1.00",\N,"1",\N,"1",\N,\N,\N,\N,\N,"0.00",\N,"0.00","OK"
"8iiov","1.00","1.00","1.00","1.67","1","1","1","3",\N,\N,\N,"0.71","0.00","0.00","0.00","0.89","OK"
"8iiq8","2.00","1.00",\N,"1.00","2","1",\N,"1",\N,\N,\N,\N,"0.00","0.00",\N,"0.00","OK"
"8iiqq",\N,\N,"1.00","1.00",\N,\N,"1","1",\N,\N,\N,\N,\N,\N,"0.00","0.00","OK"
"8iir0","7.00","15.00","3.67","1.00","7","25","6","1",\N,"0.00","0.53",\N,"0.00","100.00","2.89","0.00","OK"
"8iird","5.33","5.33","5.33","7.67","6","8","7","13","0.71","-0.38","0.38","0.57","2.89","6.22","1.56","14.89","OK"
"8iitn","1.00",\N,\N,\N,"1",\N,\N,\N,\N,\N,\N,\N,"0.00",\N,\N,\N,"OK"
"8iitu","13.67","29.00","28.00","41.67","15","35","33","46","-0.38","-0.60","0.38","-0.62","0.67","42.00","14.00","22.89","OK"
"8iitv","5.00","8.50",\N,"11.00","5","9",\N,"11",\N,"0.00",\N,\N,"0.00","0.25",\N,"0.00","OK"
"8iivd","19.33","28.67","47.67","37.00","25","34","56","49","-0.66","-0.38","-0.61","-0.15","50.00","24.89","82.89","104.67","OK"
"8iivr","7.50","13.50","12.00","18.67","12","16","19","27","0.00","0.00","-0.63","-0.66","12.25","6.25","62.00","94.89","OK"
"8iiwo",\N,\N,"1.33",\N,\N,\N,"2",\N,\N,\N,"0.71",\N,\N,\N,"0.22",\N,"OK"
"8iix3","1.00",\N,\N,\N,"1",\N,\N,\N,\N,\N,\N,\N,"0.00",\N,\N,\N,"OK"
"8iixo","1.00","4.50","5.00","5.67","1","5","7","7",\N,"0.00","0.71","-0.38","0.00","0.25","2.00","1.56","OK"
"8iixv","2.00","4.33","3.33","3.00","3","9","7","5","0.00","0.71","0.63","0.71","1.00","10.89","6.89","2.00","OK"
"8iixy","1.00","1.00","1.00","1.00","1","1","1","1",\N,\N,\N,\N,"0.00","0.00","0.00","0.00","OK"
"8iixz","2.00","1.00",\N,"2.00","2","1",\N,"2",\N,\N,\N,\N,"0.00","0.00",\N,"0.00","OK"
"8iiy4","24.00","50.00","53.67","62.00","33","56","58","68","0.60","0.00","0.65","0.00","48.22","24.00","9.56","24.00","OK"
"8iiyk","1.00","4.67","3.67","5.33","1","7","6","9",\N,"0.53","0.53","0.17","0.22","2.89","2.89","8.22","OK"
"8ij00","1.00",\N,\N,"1.00","1",\N,\N,"1",\N,\N,\N,\N,"0.00",\N,\N,"0.00","OK"
"8ij02","1.00","1.33","2.00","3.33","1","2","2","7",\N,"0.71",\N,"0.63","0.00","0.22","0.00","6.89","OK"
"8ij0g","428.33","696.33","805.00","1190.00","484","768","931","1366","0.71","0.09","-0.13","0.57","2394.89","3272.22","11394.00","16214.00","OK"
"8ij0y","6.00","4.00","17.00","4.00","9","6","40","6","0.00","0.00","0.66","0.00","17.56","2.67","268.67","2.67","OK"
"8ij1v",\N,\N,\N,"1.00",\N,\N,\N,"1",\N,\N,\N,\N,"0.00",\N,\N,"0.00","OK"
"8ij22","3.00","3.33","4.00","3.00","5","7","4","3","0.00","0.63",\N,\N,"4.00","6.89","0.00","0.00","OK"
"8ij28","1.00",\N,"2.00",\N,"1",\N,"2",\N,\N,\N,\N,\N,"0.00",\N,"0.00",\N,"OK"
"8ij2q","11.67","12.00","17.00","25.00","15","15","21","28","0.38","0.00","0.71","0.60","4.67","6.00","8.00","4.67","OK"
"8ij2z","2.00","3.33","9.00","11.33","2","4","11","14",\N,"-0.71","0.71","0.24","0.25","0.89","2.00","4.22","OK"
"8ij34",\N,"1.00","1.00",\N,\N,"1","1",\N,\N,\N,\N,\N,\N,"0.00","0.00",\N,"OK"
"8ij3p",\N,\N,"1.00","1.00",\N,\N,"1","1",\N,\N,\N,\N,\N,\N,"0.00","0.00","OK"
"8ij42","31.33","59.67","63.67","77.00","43","71","73","87","0.64","0.67","-0.06","0.55","69.56","64.89","60.22","52.67","OK"
"8ij4e","1.00",\N,\N,"2.00","1",\N,\N,"2",\N,\N,\N,\N,"0.00",\N,\N,"0.00","OK"
"8ij4s",\N,\N,"1.00",\N,\N,\N,"1",\N,\N,\N,\N,\N,\N,\N,"0.00",\N,"OK"
"8ij4w","2.00","1.00","1.00","2.00","2","1","1","2",\N,\N,\N,\N,"0.00","0.00","0.00","0.00","OK"
"8ij4y","13.67","9.67","4.33","20.33","32","23","9","42","0.68","0.62","0.53","0.29","290.67","91.56","11.56","272.22","OK"
"8ij4z","2.00","2.00","1.00","1.00","2","3","1","1",\N,"0.00",\N,\N,"0.00","1.00","0.00","0.00","OK"
"8ij59","59.33","28.33","64.00","109.00","80","48","88","190","-0.71","0.68","-0.51","-0.33","1842.89","194.89","582.00","5484.67","OK"
"8ij5w","24.00","61.50","17.67","19.00","24","65","24","31",\N,"0.00","-0.50","0.00","0.00","12.25","40.22","144.00","OK"
"8ij62",\N,\N,\N,"1.00",\N,\N,\N,"1",\N,\N,\N,\N,\N,\N,\N,"0.00","OK"
"8ij63","1.00","1.00","1.00","6.00","1","1","1","6",\N,\N,\N,\N,"0.00","0.00","0.00","0.00","OK"
"8ij6x","1.00","1.00","1.00","2.33","1","1","1","4",\N,\N,\N,"0.38","1.00","0.00","0.00","1.56","OK"
"8ij77",\N,\N,"1.00",\N,\N,\N,"1",\N,\N,\N,\N,\N,\N,\N,"0.00",\N,"OK"
"8ij7g",\N,"1.00",\N,\N,\N,"1",\N,\N,\N,\N,\N,\N,\N,"0.00",\N,\N,"OK"
"8ij8t",\N,\N,\N,"3.00",\N,\N,\N,"3",\N,\N,\N,\N,\N,\N,\N,"0.00","OK"
"8ij92","35.33","71.67","85.67","86.00","37","96","107","97","-0.53","0.51","-0.32","-0.41","8.67","316.22","377.56","108.67","OK"
"8ij9m","19.67","23.33","40.33","48.00","27","28","51","53","0.17","0.53","0.67","-0.69","44.67","11.56","57.56","40.67","OK"
"8ijat","1.00","1.00","2.33","4.67","1","1","3","6",\N,\N,"-0.71","-0.38","0.00","0.00","0.89","1.56","OK"
"8ijb4","1.50","1.00","3.50","1.50","2","1","5","2","0.00",\N,"0.00","0.00","0.00","0.00","2.25","0.25","OK"
"8ijb7","1.33","2.50","4.33","3.50","2","3","6","4","0.71","0.00","-0.53","0.00","0.22","0.25","2.89","0.25","OK"
"8ijb8","622.33","373.67","706.00","458.00","681","480","976","629","-0.27","-0.70","-0.22","-0.70","9706.89","19001.56","55944.00","52860.67","OK"
"8ijba","401.33","322.00","565.00","621.67","612","382","704","900","0.54","-0.38","-0.58","-0.70","37142.00","3150.00","21900.67","135762.89","OK"
"8ijbf","163.33","41.00","74.00","356.33","250","75","97","538","-0.62","0.39","-0.48","-0.70","27817.56","644.67","518.00","55061.56","OK"
"8ijcm","10.67","9.33","10.67","18.33","13","15","24","19","0.53","0.45","0.68","0.71","2.89","17.56","89.56","0.22","OK"
"8ijd3","1.50","1.00","2.00","3.33","2","1","4","5","0.00",\N,"0.71","0.38","0.25","0.00","2.00","1.56","OK"
"8ijdf","1.00",\N,\N,\N,"1",\N,\N,\N,\N,\N,\N,\N,"0.00",\N,\N,\N,"OK"
"8ije6","1.00",\N,"1.00","1.33","1",\N,"1","2",\N,\N,\N,"0.71","0.00",\N,"0.00","0.22","OK"
"8ijed",\N,"1.00",\N,"1.00",\N,"1",\N,"1",\N,\N,\N,\N,\N,"0.00",\N,"0.00","OK"
"8ijei","2.00","1.00","4.50","3.00","2","1","5","4",\N,\N,"0.00","0.00","0.00","0.00","0.25","1.00","OK"
"8ijeq","1.00",\N,"2.00","1.00","1",\N,"2","1",\N,\N,\N,\N,"0.00",\N,"0.00","0.00","OK"
"8ijf6","1.00","1.00","2.00",\N,"1","1","2",\N,\N,\N,\N,\N,"0.00","0.00","0.00",\N,"OK"
"8ijfb","10.67","14.00","12.00","24.67","17","19","16","26","-0.09","0.00","0.00","-0.71","32.89","16.67","10.67","3.56","OK"
"8ijfd","15.67","23.00","31.67","33.33","20","31","37","41","0.29","0.24","-0.65","-0.68","10.89","38.00","38.22","89.56","OK"
"8ijfl",\N,\N,"1.00",\N,\N,\N,"1",\N,\N,\N,\N,\N,\N,\N,"0.00",\N,"OK"
"8ijgn",\N,\N,\N,"1.00",\N,\N,\N,"1",\N,\N,\N,\N,"0.00",\N,\N,"0.00","OK"
"8ijj1","1.00",\N,\N,\N,"1",\N,\N,\N,\N,\N,\N,\N,"0.00",\N,\N,\N,"OK"
"8ijjb",\N,\N,"1.00","4.00",\N,\N,"1","4",\N,\N,\N,\N,"0.00",\N,"0.00","0.00","OK"
"8ijlc",\N,"1.00","1.00","1.00",\N,"1","1","1",\N,\N,\N,\N,\N,"0.00","0.00","0.00","OK"
"8ijmb",\N,\N,\N,"1.00",\N,\N,\N,"1",\N,\N,\N,\N,\N,\N,\N,"0.00","OK"
"8ijod","3.00","3.67","4.33","7.33","4","5","5","12","0.00","-0.38","-0.71","0.53","2.89","1.56","0.89","11.56","OK"
"8ijq9","1.00","1.67","2.00","2.00","1","2","4","3",\N,"-0.71","0.71","0.00","0.25","0.22","2.00","0.67","OK"
"8ijql","3.33","7.00","6.00","14.00","4","10","9","22","-0.71","0.00","0.60","-0.51","2.67","6.00","4.67","64.67","Observation"
"8ijqm","1.00","1.00","1.00",\N,"1","1","1",\N,\N,\N,\N,\N,"0.00","0.00","0.00",\N,"OK"
"8ijqn",\N,\N,\N,"1.00",\N,\N,\N,"1",\N,\N,\N,\N,\N,\N,\N,"0.00","OK"
"8ijqw","1.00","1.00","1.00","2.00","1","1","1","3",\N,\N,\N,"0.00","0.00","0.00","0.00","1.00","OK"
"8ijro","18.00","2.00","3.00","15.00","18","2","3","15",\N,\N,\N,\N,"0.00","0.00","0.00","0.00","OK"
"8ijs4",\N,\N,\N,"1.00",\N,\N,\N,"1",\N,\N,\N,\N,"0.00",\N,\N,"0.00","OK"
"8ijsn",\N,"2.50","1.00","1.50",\N,"3","1","2",\N,"0.00",\N,"0.00",\N,"0.25","0.00","0.25","OK"
"8ijsu",\N,"1.00",\N,"2.00",\N,"1",\N,"2",\N,\N,\N,\N,\N,"0.00",\N,"0.00","OK"
"8ijtd","2.00",\N,\N,\N,"2",\N,\N,\N,\N,\N,\N,\N,"0.00",\N,\N,\N,"OK"
"8ijub","4.50","2.33",\N,"1.50","5","4",\N,"2","0.00","0.38",\N,"0.00","0.25","1.56",\N,"0.25","OK"
"8ijva",\N,"3.00","1.00",\N,\N,"3","1",\N,\N,\N,\N,\N,\N,"0.00","0.00",\N,"OK"
"8ijw3","2.33","5.00","2.33","4.67","4","5","4","7","0.38",\N,"0.38","-0.24","1.56","0.00","1.56","4.22","OK"
"8ijwf",\N,"2.00","1.00","1.00",\N,"2","1","1",\N,\N,\N,\N,\N,"0.00","0.00","0.00","OK"
"8ijx4","1.00","1.50","1.00","1.00","1","2","1","1",\N,"0.00",\N,\N,"0.00","0.25","0.00","0.00","OK"
"8ijy9","1.67","4.67","5.00","3.67","3","6","6","4","0.71","-0.71","0.00","-0.71","0.89","3.56","0.67","0.22","OK"
"8ijyd","19.33","29.33","32.33","33.00","25","35","45","42","-0.58","-0.66","-0.09","-0.35","40.67","44.22","112.89","68.67","OK"
"8ijzd","79.00","70.67","160.33","75.33","135","145","250","108","0.44","0.59","-0.43","-0.70","1802.89","2866.89","7428.22","1824.22","Observation"
"8ijze","4.67","5.67","20.67","10.00","5","11","32","12","-0.71","0.57","-0.43","0.00","4.22","14.89","118.22","4.00","OK"
"8ijzf",\N,"1.00","1.50","1.67",\N,"1","2","3",\N,\N,"0.00","0.71",\N,"0.00","0.25","0.89","OK"
"8ijzi","6.33","78.33","86.67","15.33","7","208","239","20","-0.71","0.71","0.71","-0.24","2.00","8408.22","11606.89","16.89","OK"
"8ijzj","64.67","66.67","76.67","97.67","73","86","131","135","-0.42","-0.55","0.27","-0.31","272.22","402.89","1729.56","1147.56","Fraud"
"8ijzx","215.67","118.67","117.00","930.33","264","157","161","959","-0.28","0.43","0.43","0.59","3122.00","808.22","1064.00","427.56","OK"
"8ik0f",\N,\N,\N,"3.00",\N,\N,\N,"3",\N,\N,\N,\N,\N,\N,\N,"0.00","OK"
"8ik0g","1.00",\N,\N,"1.00","1",\N,\N,"1",\N,\N,\N,\N,"0.00",\N,\N,"0.00","OK"
"8ik0y","2.00",\N,\N,"7.00","2",\N,\N,"13",\N,\N,\N,"0.00","0.00",\N,\N,"36.00","OK"
"8ik15",\N,\N,\N,"1.00",\N,\N,\N,"1",\N,\N,\N,\N,\N,\N,\N,"0.00","OK"
"8ik16",\N,"1.50","1.00","1.67",\N,"2","1","2",\N,"0.00",\N,"-0.71",\N,"0.25","0.00","0.22","OK"
"8ik1o","1.00",\N,\N,\N,"1",\N,\N,\N,\N,\N,\N,\N,"0.00",\N,\N,\N,"OK"
"8ik1t",\N,"1.00","1.50","2.00",\N,"1","2","2",\N,\N,"0.00",\N,"0.00","0.00","0.25","0.00","OK"
"8ik2b","2.00","2.00","2.67","6.33","4","2","4","10","0.71",\N,"0.71","0.17","3.56","0.00","0.89","8.22","OK"
"8ik2u",\N,"1.33","2.00","4.67",\N,"2","3","6",\N,"0.71","0.00","-0.38","0.00","0.22","0.67","1.56","OK"
"8ik4w","1.00","1.00","3.00","2.00","1","1","4","3",\N,\N,"0.00","0.00","0.25","0.00","0.67","0.67","OK"
"8ik58","407.33","584.67","813.67","1005.67","522","844","1369","1128","0.65","0.68","0.64","0.06","8278.22","33949.56","157371.56","9686.89","OK"
"8ik59","2.00","2.00","3.67","8.33","2","3","8","10",\N,"0.00","0.65","-0.71","1.00","0.67","9.56","5.56","OK"
"8ik67",\N,\N,\N,"1.00",\N,\N,\N,"1",\N,\N,\N,\N,\N,\N,\N,"0.00","OK"
"8ik6c","2.00","2.00","1.00","2.67","2","2","1","3",\N,\N,\N,"-0.71","0.22","0.00","0.00","0.22","OK"
"8ik6x",\N,\N,"1.00",\N,\N,\N,"1",\N,\N,\N,\N,\N,\N,\N,"0.00",\N,"OK"
"8ik7d","7.67","14.00","18.00","17.00","13","19","20","24","0.71","0.38","0.00","0.53","18.67","14.00","2.67","26.00","OK"
"8ik7m",\N,\N,\N,"1.00",\N,\N,\N,"1",\N,\N,\N,\N,\N,\N,\N,"0.00","OK"
"8ik7q",\N,"1.00",\N,\N,\N,"1",\N,\N,\N,\N,\N,\N,\N,"0.00",\N,\N,"OK"
"8ik9c","3.00","2.00",\N,"2.00","3","2",\N,"2",\N,\N,\N,\N,"0.00","0.00",\N,"0.00","OK"
"8ik9l","1.00","2.00","1.00",\N,"1","2","1",\N,\N,\N,\N,\N,"0.00","0.00","0.00",\N,"OK"
"8ik9s","1.00",\N,"1.00","2.00","1",\N,"1","3",\N,\N,\N,"0.00","0.00",\N,"0.00","0.67","OK"
"8ik9t","5.50","1.00","4.00","22.67","10","1","4","51","0.00",\N,\N,"0.50","50.00","0.00","0.00","429.56","OK"
"8ika3","3.50","1.50",\N,"1.33","5","2",\N,"2","0.00","0.00",\N,"0.71","4.00","0.25",\N,"0.22","OK"
"8ikah","17.00","35.67","23.00","136.00","29","66","27","160","0.47","0.71","0.00","-0.71","88.67","460.22","10.67","1058.67","OK"
"8ikap",\N,\N,"1.00","1.00",\N,\N,"1","1",\N,\N,\N,\N,\N,\N,"0.00","0.00","OK"
"8ikaq",\N,"1.00",\N,"1.50",\N,"1",\N,"2",\N,\N,\N,"0.00",\N,"0.00",\N,"0.25","OK"
"8ikb5","5.00","7.67","12.33","8.67","7","10","13","12","0.71","0.53","0.71","0.38","5.56","2.89","0.22","6.22","OK"
"8ikba","1.50","4.33","3.67","1.33","2","5","4","2","0.00","-0.71","-0.71","0.71","0.25","0.89","0.22","0.22","OK"
"8ikc8",\N,"1.00",\N,\N,\N,"1",\N,\N,\N,\N,\N,\N,\N,"0.00",\N,\N,"OK"
"8ikdj","2.00",\N,\N,"6.67","2",\N,\N,"10",\N,\N,\N,"-0.67","0.00",\N,\N,"16.22","OK"
"8ikdw","2.50","5.00","4.00","8.50","3","5","5","16","0.00",\N,"0.00","0.00","0.25","0.00","0.67","56.25","OK"
"8ike2","1.00","3.00","3.00","3.00","1","5","3","3",\N,"0.71",\N,\N,"0.25","2.00","0.00","0.00","OK"
"8ikf1","1.00","2.67","3.33","4.33","1","3","4","5",\N,"-0.71","0.71","-0.71","0.00","0.22","0.22","0.89","OK"
"8ikfo",\N,"16.00",\N,\N,\N,"16",\N,\N,\N,\N,\N,\N,\N,"0.00",\N,\N,"OK"
"8ikg6","1.50","2.00","1.00","2.50","2","3","1","3","0.00","0.00",\N,"0.00","0.25","1.00","0.00","0.25","OK"
"8ikg9","1.00",\N,"2.00","1.00","1",\N,"2","1",\N,\N,\N,\N,"0.00",\N,"0.00","0.00","OK"
"8iki8","1.00",\N,"1.00","1.00","1",\N,"1","1",\N,\N,\N,\N,"0.00",\N,"0.00","0.00","OK"
"8ikip","23.67","39.67","48.67","58.00","27","47","63","64","-0.67","-0.46","0.59","0.32","17.56","50.89","106.89","20.67","OK"
"8ikjp",\N,"2.50","1.00","3.00",\N,"3","1","4",\N,"0.00",\N,"0.00",\N,"0.25","0.00","1.00","OK"
"8iklg",\N,\N,\N,"1.00",\N,\N,\N,"1",\N,\N,\N,\N,"0.00",\N,\N,"0.00","OK"
"8ikm9","22.33","17.33","18.33","37.00","29","23","21","39","0.38","0.67","0.71","0.71","32.67","16.22","3.56","2.00","OK"
"8ikme","5.00","6.00","7.33","7.00","10","7","8","12","0.67","-0.71","0.71","0.00","12.67","2.00","0.22","16.67","OK"
"8ikmz","2.00",\N,\N,\N,"2",\N,\N,\N,\N,\N,\N,\N,"0.00",\N,\N,\N,"OK"
"8ikn6","7.67","9.67","7.67","17.67","9","17","9","22","-0.38","0.71","0.71","-0.62","0.67","26.89","0.89","22.89","OK"
"8ikna",\N,"1.00","1.00","9.00",\N,"1","1","17",\N,\N,\N,"0.00",\N,"0.00","0.00","64.00","OK"
"8ikou","9.33","13.33","23.67","2.67","14","19","30","5","0.53","0.11","0.20","0.53","11.56","20.22","24.22","2.89","OK"
"8ikpq","16.00","23.33","35.00","24.33","19","30","42","29","0.00","0.62","0.69","0.14","11.56","22.89","24.67","13.56","Observation"
"8ikr4","32.00","61.00","75.67","14.33","38","70","90","18","-0.67","0.00","0.70","0.17","53.56","54.00","102.89","8.22","OK"
"8iks0","2.50","3.00","3.67","3.67","4","4","5","6","0.00","0.00","-0.71","0.53","4.00","0.67","3.56","2.89","OK"
"8ikt9","283.67","1.00","1.00","1275.00","609","1","1","1529","0.25",\N,\N,"0.39","55238.22","0.00","0.00","36008.00","Fraud"
"8ikuf",\N,"1.00",\N,\N,\N,"1",\N,\N,\N,\N,\N,\N,\N,"0.00",\N,\N,"OK"
"8ikvr","7.00","6.50","20.00","7.33","7","12","20","20",\N,"0.00",\N,"0.71","0.00","30.25","0.00","80.22","OK"
"8ikyc",\N,"1.00",\N,"1.00",\N,"1",\N,"1",\N,\N,\N,\N,\N,"0.00",\N,"0.00","OK"
"8ikzq","36.33","51.33","57.67","84.00","46","64","83","95","0.46","-0.69","0.55","-0.57","88.22","250.89","337.56","134.00","OK"
"8il0o","626.00","816.33","1065.33","454.67","768","1066","1521","535","0.67","0.71","0.67","0.16","10976.00","31168.22","104964.22","3974.89","Fraud"
"8il17","2.00","1.00",\N,"1.00","2","1",\N,"1",\N,\N,\N,\N,"0.00","0.00",\N,"0.00","OK"
"8il1w","76.00","128.33","133.67","202.67","91","133","179","218","-0.40","-0.24","0.48","-0.15","294.22","16.89","1108.22","171.56","OK"
"8il22","2.50","5.00","8.00","3.33","3","6","11","5","0.00","0.00","-0.47","-0.53","0.67","1.00","8.67","2.89","OK"
"8il2j","2.00","2.50","1.00","2.67","2","4","1","4",\N,"0.00",\N,"0.71","0.00","2.25","0.00","0.89","OK"
"8il2x","31.00","57.00","79.67","52.33","38","70","111","76","0.53","0.56","0.04","0.62","21.56","88.67","640.89","288.22","OK"
"8il3g","25.67","29.67","49.67","38.33","30","36","51","42","-0.45","-0.50","-0.71","0.63","13.56","40.22","3.56","6.89","OK"
"8il3o","1.00","1.00",\N,"2.00","1","1",\N,"2",\N,\N,\N,\N,"0.00","0.00",\N,"0.00","OK"
"8il3v","11.33","16.00","23.33","27.00","12","20","30","35","-0.71","0.47","0.71","0.64","0.22","8.67","22.22","32.67","OK"
"8il4c","4.00","6.00","2.67","2.67","5","9","3","6","0.00","0.00","-0.71","0.71","1.00","6.00","0.22","5.56","OK"
"8il4n","22.33","41.67","53.00","54.33","23","50","60","61","-0.71","0.38","0.27","0.38","5.56","38.89","28.67","24.89","OK"
"8il4r",\N,"1.50",\N,"2.50",\N,"2",\N,"3",\N,"0.00",\N,"0.00","0.00","0.25",\N,"0.25","OK"
"8il6b","3.00","1.00","5.50","18.67","3","1","7","29",\N,\N,"0.00","0.62","0.00","0.00","2.25","54.89","OK"
"8il79","5.00","3.67","3.33","3.67","9","4","5","7","0.71","-0.71","0.38","0.71","8.00","0.22","1.56","5.56","OK"
"8il7m",\N,"1.00","1.00",\N,\N,"1","1",\N,\N,\N,\N,\N,\N,"0.00","0.00",\N,"OK"
"8il8k","1.00","2.00","1.00","2.00","1","2","1","3",\N,\N,\N,"0.00","0.00","0.00","0.00","1.00","OK"
"8ilbu","8.33","12.67","14.67","13.00","10","15","17","16","-0.53","-0.24","-0.63","0.00","4.22","4.22","6.89","6.00","OK"
"8ilbx","68.00","57.67","4079.67","954.00","75","67","11987","2343","0.69","-0.57","0.71","0.71","74.00","97.56","999999.99","964800.67","OK"
"8ilc9",\N,"1.00","1.00","1.00",\N,"1","1","1",\N,\N,\N,\N,\N,"0.00","0.00","0.00","OK"
"8ildb","2.00","4.00","2.67","2.33","2","4","4","3",\N,\N,"-0.38","0.71","0.00","0.00","1.56","0.22","OK"
"8ildi","335.33","381.67","518.67","692.00","375","481","688","765","0.65","-0.31","-0.40","-0.63","1772.67","8107.56","25430.89","6668.67","OK"
"8ildn","1.00",\N,"1.00","2.50","1",\N,"1","3",\N,\N,\N,"0.00","0.25",\N,"0.00","0.25","OK"
"8ilee",\N,\N,"1.00",\N,\N,\N,"1",\N,\N,\N,\N,\N,\N,\N,"0.00",\N,"OK"
"8ilel","3.00","1.50","1.00","5.00","3","2","1","5",\N,"0.00",\N,\N,"0.00","0.25","0.00","0.00","OK"
"8ilf9","10.67","6.67","12.33","19.67","12","8","14","23","0.71","-0.38","0.38","0.38","0.67","1.56","1.56","6.22","OK"
"8ilff","2.00","2.00","1.00","5.00","2","2","1","9",\N,\N,\N,"0.00","0.00","0.00","0.00","16.00","OK"
"8ilfu","42.00","71.33","64.00","93.00","53","98","72","98","0.63","0.45","0.47","-0.71","42.00","388.22","34.67","50.00","OK"
"8ilh8",\N,\N,"1.00","1.00",\N,\N,"1","1",\N,\N,\N,\N,"0.00",\N,"0.00","0.00","OK"
"8ili5","4.33","5.00","4.67","8.67","7","6","6","10","0.71","0.00","-0.38","-0.71","3.56","1.00","1.56","3.56","OK"
"8iljx","319.00","412.33","430.33","484.00","344","453","483","525","0.67","0.20","-0.32","-0.45","164.67","997.56","2299.56","1588.67","OK"
"8iljy","5.00","10.00","9.33","11.67","7","12","18","15","0.00","0.00","0.71","-0.67","2.25","2.67","37.56","16.22","OK"
"8ill4","2.00","1.00",\N,"1.50","2","1",\N,"2",\N,\N,\N,"0.00","0.25","0.00",\N,"0.25","OK"
"8ilm3","2.00",\N,\N,"1.00","2",\N,\N,"1",\N,\N,\N,\N,"0.00",\N,\N,"0.00","OK"
"8ilm4","1.00","4.67","2.00","6.50","1","7","3","8",\N,"-0.24","0.00","0.00","0.25","4.22","0.67","2.25","OK"
"8ilma","1.00","1.00","1.00","1.00","1","1","1","1",\N,\N,\N,\N,"0.00","0.00","0.00","0.00","OK"
"8ilmh","2.00",\N,"1.00",\N,"2",\N,"1",\N,\N,\N,\N,\N,"0.00",\N,"0.00",\N,"OK"
"8ilnq","1.00",\N,\N,\N,"1",\N,\N,\N,\N,\N,\N,\N,"0.00",\N,\N,\N,"OK"
"8ilnu","2.00","3.00","5.00","4.00","3","6","6","6","0.00","0.60","-0.71","0.00","0.67","4.67","2.00","2.67","OK"
"8iloh",\N,"1.67","2.00","1.00",\N,"3","2","1",\N,"0.71",\N,\N,\N,"0.89","0.00","0.00","OK"
