"partnerid","AvgClickAtMorning","AvgClickAtAfternoon","AvgClickAtEvening","AvgClickAtNight","MaxClickAtMorning","MaxClickAtAfternoon","MaxClickAtEvening","MaxClickAtNight","SkewAtMorning","SkewAtAfternoon","SkewAtEvening","SkewAtNight","TimeatVarianceAtMorning","TimeatVarianceAtAfternoon","TimeatVarianceAtEvening","TimeatVarianceAtNight","status"
"8ikjp",\N,"1.00","1.00",\N,\N,"1","1",\N,\N,\N,\N,\N,\N,"0.00","0.00",\N,"OK"
"8iklg","2.50","1.00","1.00","1.50","3","1","1","2","0.00",\N,\N,"0.00","0.25","0.00","0.00","0.25","OK"
"8ikm9","23.67","13.00","28.33","34.67","26","18","38","49","-0.24","0.38","-0.28","0.59","3.56","14.00","74.89","106.89","OK"
"8ikme","1.67","3.00","5.00","4.00","3","4","6","5","0.71","0.00","0.00","0.00","1.56","1.00","0.67","0.67","OK"
"8ikmz","2.00","1.00","1.00","1.33","2","1","1","2",\N,\N,\N,"0.71","0.00","0.00","0.00","0.22","OK"
"8ikn6","9.67","20.00","12.33","22.67","15","25","16","27","0.24","0.38","0.17","-0.62","14.00","14.00","8.22","22.89","OK"
"8ikna","1.50","1.67","1.00","1.50","2","2","1","2","0.00","-0.71",\N,"0.00","0.25","0.22","0.00","0.25","OK"
"8ikoi",\N,"1.33","1.00",\N,\N,"2","1",\N,\N,"0.71",\N,\N,\N,"0.22","0.00",\N,"OK"
"8ikou","8.00","12.33","22.67","6.00","11","16","25","8","0.00","-0.29","-0.24","0.00","6.00","10.89","4.22","4.00","OK"
"8ikpq","22.33","39.67","35.33","28.67","32","47","37","34","0.46","-0.68","0.38","0.24","76.22","80.89","1.56","16.89","OK"
"8ikr4","31.33","45.67","59.00","9.33","51","55","67","10","0.68","-0.24","0.47","-0.71","187.56","67.56","34.67","0.89","OK"
"8ikr7",\N,\N,"2.00",\N,\N,\N,"2",\N,\N,\N,\N,\N,\N,\N,"0.00",\N,"OK"
"8ikrv",\N,"1.00",\N,\N,\N,"1",\N,\N,\N,\N,\N,\N,\N,"0.00",\N,\N,"OK"
"8iks0","1.50","1.67","2.33","2.33","2","2","3","4","0.00","-0.71","0.71","0.38","0.25","0.22","0.22","1.56","OK"
"8ikvr","7.00","11.67","9.33","26.67","8","14","15","31","0.00","0.53","0.45","0.29","2.89","2.89","17.56","10.89","OK"
"8ikyc",\N,\N,"1.00","1.00",\N,\N,"1","1",\N,\N,\N,\N,\N,\N,"0.00","0.00","OK"
"8ikzq","49.00","45.33","54.00","95.33","63","64","87","104","0.69","-0.69","-0.65","-0.70","118.22","558.22","1432.67","133.56","OK"
"8il17",\N,"1.00",\N,\N,\N,"1",\N,\N,\N,\N,\N,\N,\N,"0.00",\N,\N,"OK"
"8il1w","200.33","165.00","189.33","484.67","260","211","250","627","0.27","0.21","0.53","0.54","4904.00","1274.00","1952.89","10709.56","OK"
"8il22","2.33","4.33","6.00","3.67","3","7","13","5","-0.71","-0.38","0.69","-0.38","0.89","6.22","24.67","1.56","OK"
"8il2j","1.00","1.00","1.00","6.00","1","1","1","7",\N,\N,\N,"0.00","0.00","0.00","0.00","1.00","OK"
"8il2x","32.67","102.00","112.33","75.33","36","112","120","96","0.38","-0.70","-0.68","0.48","17.56","180.67","89.56","230.22","OK"
"8il3g","10.33","15.00","17.33","20.00","13","19","20","32","-0.71","0.00","0.24","0.68","16.22","10.67","4.22","72.67","OK"
"8il3o",\N,"1.00",\N,\N,\N,"1",\N,\N,\N,\N,\N,\N,\N,"0.00",\N,\N,"OK"
"8il3v","4.67","12.33","11.33","16.00","7","20","15","21","-0.24","-0.15","-0.57","0.67","8.22","42.89","14.89","12.67","OK"
"8il4c","2.50","7.00","3.67","1.00","3","15","4","1","0.00","0.64","-0.71",\N,"0.25","32.67","0.22","0.00","OK"
"8il4n","22.67","51.00","53.67","54.00","35","56","58","64","0.41","0.00","-0.45","0.00","74.00","16.67","17.56","66.67","OK"
"8il4r","1.00",\N,"1.00","2.00","1",\N,"1","3",\N,\N,\N,"0.00","0.00",\N,"0.00","1.00","OK"
"8il6b",\N,"2.00","2.00","23.00",\N,"2","2","29",\N,\N,\N,"-0.47",\N,"0.00","0.00","34.67","OK"
"8il79","2.67","3.67","2.50","5.33","5","5","3","7","0.53","0.71","0.00","-0.71","0.67","0.89","0.25","5.56","OK"
"8il7m","1.00",\N,\N,"1.00","1",\N,\N,"1",\N,\N,\N,\N,"0.00",\N,\N,"0.00","OK"
"8il8k","1.00","1.00",\N,\N,"1","1",\N,\N,\N,\N,\N,\N,"0.00","0.00",\N,\N,"OK"
"8ilbu","6.67","13.33","14.00","13.33","9","21","18","16","0.53","0.69","0.00","0.71","2.89","29.56","10.67","3.56","OK"
"8ilbx","113.33","58.33","112.67","448.67","164","99","262","536","-0.71","-0.23","0.66","0.66","8629.56","1277.56","11320.89","3867.56","Observation"
"8ilc9",\N,\N,\N,"1.00",\N,\N,\N,"1",\N,\N,\N,\N,\N,\N,\N,"0.00","OK"
"8ildb","1.67","2.00","3.00","1.67","2","3","3","3","-0.71","0.00",\N,"0.71","0.22","0.67","0.00","0.89","OK"
"8ildi","126.67","183.67","226.33","361.33","149","194","234","433","0.48","-0.60","-0.34","-0.14","611.56","126.89","49.56","3716.22","OK"
"8ildn","1.00","1.33","3.00","2.00","1","2","4","3",\N,"0.71","0.00","0.00","0.00","0.22","1.00","1.00","OK"
"8ilel","4.00","2.67","2.00","7.00","7","5","3","10","0.60","0.53","0.00","0.00","3.56","2.89","0.67","6.00","OK"
"8ilf9","2.33","9.00","8.33","17.00","3","11","15","20","0.71","0.00","0.38","0.60","0.67","2.67","24.89","4.67","OK"
"8ilff",\N,"2.00","4.00","1.00",\N,"3","7","1",\N,"0.00","0.00",\N,\N,"1.00","9.00","0.00","OK"
"8ilfu","44.00","78.67","97.00","118.00","51","104","130","128","0.00","0.05","0.51","0.00","80.22","416.89","582.00","66.67","OK"
"8ilh8",\N,\N,\N,"3.00",\N,\N,\N,"3",\N,\N,\N,\N,\N,\N,\N,"0.00","OK"
"8ili5","5.50","4.33","5.00","5.67","9","6","8","9","0.00","-0.53","0.60","-0.17","12.67","2.89","4.67","8.22","OK"
"8iljx","340.00","440.67","420.67","537.00","418","487","483","603","0.15","0.32","0.57","-0.71","4457.56","1233.56","2030.89","8194.67","OK"
"8iljy","2.67","4.33","8.33","11.33","4","6","10","14","0.71","-0.53","-0.53","0.24","0.89","2.89","2.89","4.22","OK"
"8ilkt","1.00",\N,\N,\N,"1",\N,\N,\N,\N,\N,\N,\N,"0.00",\N,\N,\N,"OK"
"8ill4","1.00",\N,\N,\N,"1",\N,\N,\N,\N,\N,\N,\N,"0.00",\N,\N,\N,"OK"
"8ilm4","6.33","5.33","4.33","11.67","10","6","5","15","-0.29","0.71","-0.71","-0.71","18.67","0.22","0.89","22.22","OK"
"8ilmh","1.00",\N,"1.00",\N,"1",\N,"1",\N,\N,\N,\N,\N,"0.00",\N,"0.00",\N,"OK"
"8ilnu","1.50","5.00","2.67","2.50","2","7","3","4","0.00","-0.60","-0.71","0.00","0.25","4.67","0.22","2.25","OK"
"8iloh","2.00",\N,"2.00","3.00","2",\N,"3","3",\N,\N,"0.00",\N,"0.00",\N,"1.00","0.00","OK"
"8ilok","37.67","119.33","80.00","84.67","65","163","90","115","0.68","0.52","-0.64","-0.02","379.56","1013.56","130.67","620.22","Observation"
"8ilp2",\N,\N,\N,"1.00",\N,\N,\N,"1",\N,\N,\N,\N,\N,\N,\N,"0.00","OK"
"8ilpa",\N,\N,\N,"1.00",\N,\N,\N,"1",\N,\N,\N,\N,\N,\N,\N,"0.00","OK"
"8ilqt","161.00","233.33","297.33","381.67","183","262","331","387","0.00","-0.04","0.02","-0.56","340.67","560.89","748.22","30.89","OK"
"8ils4","1.00","2.00","1.00",\N,"1","2","1",\N,\N,\N,\N,\N,"0.00","0.00","0.00",\N,"OK"
"8ils9","106.33","70.00","55.33","120.00","129","79","70","130","-0.71","-0.56","0.30","0.00","832.89","88.67","124.22","66.67","Observation"
"8ilu4",\N,\N,"1.00","1.00",\N,\N,"1","1",\N,\N,\N,\N,\N,\N,"0.00","0.00","OK"
"8iluh",\N,\N,\N,"1.00",\N,\N,\N,"1",\N,\N,\N,\N,\N,\N,\N,"0.00","OK"
"8iluo","1.00","1.00","3.00","1.00","1","1","3","1",\N,\N,\N,\N,"0.00","0.00","0.00","0.00","OK"
"8iluy","14.33","192.33","89.00","6.00","32","241","122","9","0.68","0.70","-0.55","0.00","157.56","1186.89","1164.67","6.00","Observation"
"8ilyg","1.00",\N,\N,\N,"1",\N,\N,\N,\N,\N,\N,\N,"0.00",\N,\N,\N,"OK"
"8ilzp","8.33","13.00","12.67","15.67","9","15","14","23","0.71","0.71","0.71","0.63","0.22","2.00","0.89","27.56","OK"
"8im0u","31.00","51.33","48.33","58.67","44","72","55","67","0.65","0.48","0.09","-0.53","54.89","230.22","28.22","72.22","OK"
"8im1j","1.00",\N,\N,\N,"1",\N,\N,\N,\N,\N,\N,\N,"0.00",\N,\N,\N,"OK"
"8im23",\N,\N,\N,"19.00",\N,\N,\N,"19",\N,\N,\N,\N,\N,\N,\N,"0.00","OK"
"8im29",\N,"1.00","1.00","2.00",\N,"1","1","2",\N,\N,\N,\N,\N,"0.00","0.00","0.00","OK"
"8im3b",\N,\N,\N,"1.00",\N,\N,\N,"1",\N,\N,\N,\N,\N,\N,\N,"0.00","OK"
"8im41","3.00","3.33","4.50","10.67","3","4","8","15",\N,"0.71","0.00","0.65","0.00","0.22","12.25","9.56","OK"
"8im4f","18.00","80.00","4.00","68.00","29","84","4","80","-0.16","0.00",\N,"0.00","88.67","16.00","0.00","144.00","OK"
"8im4k",\N,"1.50",\N,\N,\N,"2",\N,\N,\N,"0.00",\N,\N,\N,"0.25",\N,\N,"OK"
"8im50",\N,\N,"1.00","2.00",\N,\N,"1","2",\N,\N,\N,\N,\N,\N,"0.00","0.00","OK"
"8im59","225.67","330.67","498.00","275.00","245","405","565","293","-0.03","-0.15","0.43","-0.19","268.67","4024.22","2472.67","242.67","OK"
"8im6c","1.00","2.00","1.50","2.00","1","3","2","2",\N,"0.00","0.00",\N,"0.00","1.00","0.25","0.00","OK"
"8im6t","205.00","298.33","274.67","358.33","248","393","393","388","0.40","-0.32","-0.22","-0.70","1102.89","7384.89","10701.56","1533.56","OK"
"8im78","14.33","7.33","7.67","14.33","21","9","13","15","0.09","-0.53","-0.11","0.71","33.56","2.89","20.22","0.22","OK"
"8im8j",\N,"1.00",\N,\N,\N,"1",\N,\N,\N,\N,\N,\N,\N,"0.00",\N,\N,"OK"
"8im9a","299.33","559.00","464.00","547.67","444","845","682","636","-0.58","-0.56","-0.45","-0.05","29764.22","88780.67","44884.67","5342.89","OK"
"8imb9",\N,\N,\N,"1.00",\N,\N,\N,"1",\N,\N,\N,\N,\N,\N,\N,"0.00","OK"
"8imbb",\N,"1.00",\N,\N,\N,"1",\N,\N,\N,\N,\N,\N,\N,"0.00",\N,\N,"OK"
"8imcs","19.33","82.00","5.00","53.33","33","85","5","102","0.05","0.00",\N,"-0.13","121.56","9.00","0.00","1706.89","OK"
"8imd2","936.67","941.33","1018.33","2207.67","1200","1217","1225","2562","-0.57","-0.16","-0.24","0.54","115291.56","55817.56","33148.22","66377.56","OK"
"8imdp",\N,\N,\N,"1.00",\N,\N,\N,"1",\N,\N,\N,\N,\N,\N,\N,"0.00","OK"
"8imdt","1.00","1.00","1.00",\N,"1","1","1",\N,\N,\N,\N,\N,"0.00","0.00","0.00",\N,"OK"
"8ime3","9.33","12.67","22.00","26.67","12","19","25","38","0.71","0.20","0.00","0.45","20.22","24.22","6.00","70.22","OK"
"8ime7","3.67","8.00","10.33","17.33","4","10","12","26","-0.71","0.00","0.38","-0.14","0.67","2.67","1.56","54.22","OK"
"8imef","1.00",\N,\N,"1.00","1",\N,\N,"1",\N,\N,\N,\N,"0.00",\N,\N,"0.00","OK"
"8imf8",\N,\N,"1.00",\N,\N,\N,"1",\N,\N,\N,\N,\N,\N,\N,"0.00",\N,"OK"
"8imgt","198.33","205.33","207.33","1231.33","388","232","230","1370","0.70","0.31","-0.47","0.70","25410.67","409.56","497.56","9646.89","OK"
"8imho",\N,\N,"1.00","1.00",\N,\N,"1","1",\N,\N,\N,\N,\N,\N,"0.00","0.00","OK"
"8imhz","2.00","2.67","2.67","3.33","2","3","4","6",\N,"-0.71","-0.38","0.71","1.00","0.22","1.56","3.56","OK"
"8imi0","1.00","1.00",\N,\N,"1","1",\N,\N,\N,\N,\N,\N,"0.00","0.00",\N,\N,"OK"
"8imib",\N,"3.00","1.33","3.33",\N,"3","2","6",\N,\N,"0.71","0.24",\N,"0.00","0.22","4.22","OK"
"8imkc","37.33","54.00","38.67","73.67","41","79","53","93","-0.68","0.69","0.70","-0.51","6.00","314.00","102.89","379.56","OK"
"8imkd","21.67","34.67","33.00","36.33","30","39","34","46","-0.07","-0.45","-0.71","0.70","62.89","17.56","2.00","46.89","OK"
"8immj","1095.67","1532.00","2657.33","1695.67","1328","1698","2798","1865","0.62","-0.64","-0.49","0.29","25824.22","35378.00","19493.56","16657.56","OK"
"8immk","2.00","8.00","8.00","9.67","3","10","13","14","0.00","0.00","0.67","-0.69","0.00","2.67","12.67","29.56","OK"
"8immq",\N,\N,"1.00",\N,\N,\N,"1",\N,\N,\N,\N,\N,\N,\N,"0.00",\N,"OK"
"8immu",\N,\N,"1.00","2.00",\N,\N,"1","2",\N,\N,\N,\N,\N,\N,"0.00","0.00","OK"
"8imna","2.00","3.33","1.00","9.33","3","6","1","14","0.00","0.71",\N,"-0.24","0.67","3.56","0.00","16.89","OK"
"8imnt",\N,\N,\N,"8.00",\N,\N,\N,"8",\N,\N,\N,\N,\N,\N,\N,"0.00","OK"
"8imob","60.00","79.67","109.00","107.00","68","90","122","124","-0.65","0.12","-0.45","0.67","18.00","66.89","158.00","146.00","OK"
"8impl",\N,\N,"1.00",\N,\N,\N,"1",\N,\N,\N,\N,\N,\N,\N,"0.00",\N,"OK"
"8impo","7.00","15.67","15.33","5.67","12","20","21","10","0.67","-0.14","-0.58","0.29","10.89","13.56","36.22","10.89","OK"
"8imqe","172.33","235.67","252.67","419.00","211","278","304","600","-0.38","0.58","0.06","0.48","1609.56","933.56","1701.56","17700.67","OK"
"8imqh",\N,\N,\N,"8.00",\N,\N,\N,"8",\N,\N,\N,\N,\N,\N,\N,"0.00","OK"
"8imqn",\N,"1.00","1.00","1.00",\N,"1","1","1",\N,\N,\N,\N,\N,"0.00","0.00","0.00","OK"
"8imrg",\N,\N,"1.00",\N,\N,\N,"1",\N,\N,\N,\N,\N,\N,\N,"0.00",\N,"OK"
"8imrr","56.67","14.67","7.67","53.67","114","24","12","120","0.65","-0.24","-0.45","0.42","2868.22","67.56","17.56","2428.22","Fraud"
"8ims3",\N,"1.00","1.00","2.50",\N,"1","1","3",\N,\N,\N,"0.00",\N,"0.00","0.00","0.25","OK"
"8ims6","22.67","50.33","52.67","46.00","26","65","64","61","0.38","0.04","0.58","0.67","16.89","140.22","66.89","114.00","OK"
"8imtk","1.00",\N,"1.00",\N,"1",\N,"1",\N,\N,\N,\N,\N,"0.00",\N,"0.00",\N,"OK"
"8imu3","4.00","5.67","7.00","7.00","9","8","9","7","0.67","-0.24","0.00",\N,"16.22","4.22","4.00","0.00","OK"
"8imu4","2.00","1.00",\N,"1.67","2","1",\N,"2",\N,\N,\N,"-0.71","0.00","0.00",\N,"0.22","OK"
"8imuo",\N,\N,\N,"1.00",\N,\N,\N,"1",\N,\N,\N,\N,"0.00",\N,\N,"0.00","OK"
"8imv2","7.00","12.33","19.00","20.67","9","16","22","24","-0.60","-0.57","-0.67","-0.67","9.56","14.89","12.67","16.22","OK"
"8imvn","59.33","92.33","101.00","1267.33","65","108","108","1512","0.11","0.29","0.00","0.40","1557.56","142.89","32.67","33291.56","Observation"
"8imvu",\N,"1.00","1.00","1.00",\N,"1","1","1",\N,\N,\N,\N,\N,"0.00","0.00","0.00","OK"
"8imw6","1.00","3.00","1.00","1.67","1","3","1","3",\N,\N,\N,"0.71","0.00","0.00","0.00","0.89","OK"
"8imwm","3.33","11.00","9.00","8.33","5","11","11","9","-0.53",\N,"-0.71","0.71","0.22","0.00","8.00","0.22","OK"
"8imwn","5.50","13.00","11.67","16.00","6","21","22","38","0.00","0.71","0.62","0.70","0.25","32.00","54.89","242.67","OK"
"8imwx","165.00","276.67","274.00","398.00","193","303","304","421","-0.24","0.69","-0.27","-0.15","768.22","348.22","716.67","386.00","OK"
"8imxz","2.00","1.50","2.00","1.50","3","2","3","2","0.00","0.00","0.00","0.00","1.00","0.25","1.00","0.25","OK"
"8imyq",\N,"1.00",\N,\N,\N,"1",\N,\N,\N,\N,\N,\N,\N,"0.00",\N,\N,"OK"
"8imyz",\N,"4.00","1.00",\N,\N,"4","1",\N,\N,\N,\N,\N,\N,"0.00","0.00",\N,"OK"
"8imz2","1.00",\N,"2.67","3.00","1",\N,"4","4",\N,\N,"0.71","0.00","0.00",\N,"0.89","1.00","OK"
"8imza","1.00","3.50","1.67","2.00","1","4","2","2",\N,"0.00","-0.71",\N,"0.00","0.25","0.22","0.00","OK"
"8imzd","91.33","128.33","635.67","235.00","98","138","652","305","-0.53","-0.64","0.70","0.71","54.89","120.22","133.56","2450.67","OK"
"8imze","2.00","6.33","8.00","20.00","3","9","12","26","0.00","-0.38","0.00","-0.60","1.56","6.22","10.67","42.00","OK"
"8imzr","1.50","6.33","5.50","5.50","2","8","6","7","0.00","0.38","0.00","0.00","0.22","1.56","0.25","2.25","OK"
"8imzv","9.67","17.00","25.00","23.00","12","25","30","26","0.53","-0.60","0.00","-0.47","4.67","74.67","16.67","8.67","OK"
"8in07","1.00",\N,\N,\N,"1",\N,\N,\N,\N,\N,\N,\N,"0.00",\N,\N,\N,"OK"
"8in0c","80.00","148.67","87.33","229.33","98","240","115","251","0.69","-0.31","-0.71","0.29","168.22","6816.89","1530.89","272.22","OK"
"8in0d",\N,"1.00",\N,"68.00",\N,"1",\N,"68",\N,\N,\N,\N,\N,"0.00",\N,"0.00","OK"
"8in1d","3.00","3.33","3.00","3.33","4","6","4","4","0.00","0.24","0.00","-0.71","1.00","4.22","0.67","0.89","OK"
"8in1s","383.67","642.33","680.67","711.33","398","662","733","745","-0.27","0.64","0.70","0.66","284.67","197.56","1373.56","574.89","OK"
"8in1t","165.00","182.00","216.33","266.33","179","193","245","280","0.00","-0.29","-0.71","0.19","126.00","98.00","1531.56","113.56","OK"
"8in20",\N,"1.00",\N,\N,\N,"1",\N,\N,\N,\N,\N,\N,\N,"0.00",\N,\N,"OK"
"8in2d","2.00","3.50","5.00","5.00","3","5","5","5","0.00","0.00",\N,\N,"0.25","2.25","0.00","0.00","OK"
"8in34","1.50","2.33","2.00","4.50","2","5","3","6","0.00","0.71","0.00","0.00","0.25","3.56","0.67","2.25","OK"
"8in35","5.33","3.00","7.33","5.33","13","5","13","8","0.69","0.71","-0.20","0.71","44.22","2.00","24.22","3.56","OK"
"8in3c","60.67","214.33","255.33","168.00","68","299","277","184","-0.08","0.03","-0.53","0.69","76.22","4704.89","488.22","128.67","OK"
"8in49",\N,\N,"3.00",\N,\N,\N,"3",\N,\N,\N,\N,\N,\N,\N,"0.00",\N,"OK"
"8in4e","1.00","1.50","2.00","2.00","1","2","2","2",\N,"0.00",\N,\N,"0.00","0.25","0.00","0.00","OK"
"8in66","1.00","7.00","4.67","3.67","1","9","6","6",\N,"0.00","-0.38","0.53","0.25","4.00","1.56","2.89","OK"
"8in69","249.00","551.33","1282.33","1332.67","520","1249","2522","3008","0.71","0.69","0.46","0.70","214296.89","245069.56","835168.22","999999.99","OK"
"8in6a","253.33","365.67","1357.33","1059.33","459","735","2269","2293","0.69","0.61","0.59","0.69","118260.22","70446.22","431896.22","764868.22","OK"
"8in7f","1.00","1.67","2.00","3.67","1","2","2","5",\N,"-0.71",\N,"-0.71","0.00","0.22","0.00","3.56","OK"
"8in80","1.00","1.00","1.33",\N,"1","1","2",\N,\N,\N,"0.71",\N,"0.00","0.00","0.22",\N,"OK"
"8in8a","1.00",\N,\N,\N,"1",\N,\N,\N,\N,\N,\N,\N,"0.00",\N,\N,\N,"OK"
"8in8e","1.00",\N,\N,"9.00","1",\N,\N,"9",\N,\N,\N,\N,"0.00",\N,\N,"0.00","OK"
"8in8l",\N,"2.50","1.00","1.00",\N,"3","1","1",\N,"0.00",\N,\N,\N,"0.25","0.00","0.00","OK"
"8in9f",\N,"1.00",\N,"1.00",\N,"1",\N,"1",\N,\N,\N,\N,\N,"0.00",\N,"0.00","OK"
"8in9m","2.50","13.00","5.00","2.33","4","13","9","3","0.00",\N,"0.00","0.71","0.89","0.00","16.00","0.22","OK"
"8ina8",\N,"1.00",\N,"2.00",\N,"1",\N,"3",\N,\N,\N,"0.00",\N,"0.00",\N,"1.00","OK"
"8inag",\N,"2.00",\N,"1.50",\N,"3",\N,"2",\N,"0.00",\N,"0.00",\N,"1.00",\N,"0.25","OK"
"8inat","1.00","3.00",\N,"1.00","1","3",\N,"1",\N,\N,\N,\N,"0.00","0.00",\N,"0.00","OK"
"8inay","1026.33","1050.33","1190.33","1633.00","1085","1076","1302","1720","-0.62","-0.61","-0.33","0.53","6322.89","797.56","10448.22","4012.67","OK"
"8incg",\N,"1.00",\N,"2.00",\N,"1",\N,"2",\N,\N,\N,\N,\N,"0.00",\N,"0.00","OK"
"8inck","7.33","24.00","21.67","41.00","12","42","36","54","0.71","0.69","0.48","0.15","8.67","162.67","110.89","104.67","Observation"
"8ind9",\N,\N,\N,"1.00",\N,\N,\N,"1",\N,\N,\N,\N,\N,\N,\N,"0.00","OK"
"8indc","2.00","4.33","2.67","3.67","2","10","3","5",\N,"0.67","-0.71","-0.38","1.00","16.22","0.22","1.56","OK"
"8indr",\N,\N,"1.00",\N,\N,\N,"1",\N,\N,\N,\N,\N,\N,\N,"0.00",\N,"OK"
"8inei","13.33","32.00","38.67","39.67","16","34","44","47","-0.71","-0.71","-0.11","-0.29","6.89","8.00","20.22","43.56","OK"
"8inf7","4.33","6.00","6.00","8.67","11","9","8","11","0.71","0.60","0.71","0.53","32.00","4.67","2.00","2.89","OK"
"8ingg","1.67","6.00","4.33","3.50","3","8","8","4","0.71","-0.60","0.63","0.00","2.00","4.67","6.89","0.25","OK"
"8ings","13.67","20.00","29.00","10.67","16","23","37","13","-0.24","-0.47","0.24","-0.24","2.67","8.67","38.00","4.22","OK"
"8inhr","122.00","186.00","184.00","271.67","138","209","231","306","-0.56","0.66","0.12","-0.44","138.67","268.67","1384.67","1093.56","OK"
"8ini4","2.00","2.33","1.33","2.67","2","4","2","4",\N,"0.38","0.71","0.71","0.00","1.56","0.22","0.89","OK"
"8ini5",\N,\N,\N,"1.00",\N,\N,\N,"1",\N,\N,\N,\N,\N,\N,\N,"0.00","OK"
"8inig","3.00","6.67","4.00","13.67","5","8","6","19","0.71","-0.38","0.00","-0.11","2.89","1.56","2.67","20.22","OK"
"8inil","14.67","31.00","40.00","50.00","19","35","54","62","-0.45","-0.38","-0.24","0.16","8.67","14.00","152.00","88.67","OK"
"8injc","1.50","2.00","2.67","1.67","2","2","4","2","0.00",\N,"0.71","-0.71","0.25","0.00","0.89","0.22","OK"
"8injo","3.50","6.67","3.67","9.33","4","10","4","11","0.00","0.38","-0.71","-0.53","1.00","6.22","0.22","2.89","OK"
"8injw","67.67","82.67","109.00","135.33","77","88","121","138","0.71","-0.70","-0.71","0.71","110.89","46.89","264.67","3.56","OK"
"8inkd","1.00","1.50",\N,"1.00","1","2",\N,"1",\N,"0.00",\N,\N,"0.00","0.25",\N,"0.00","OK"
"8inl2","1.00",\N,"2.00",\N,"1",\N,"2",\N,\N,\N,\N,\N,"0.00",\N,"0.00",\N,"OK"
"8inn7","30.67","60.33","73.67","97.67","37","75","92","113","0.49","0.43","0.28","0.69","24.00","118.22","196.22","118.22","OK"
"8ino6","170.67","228.33","258.33","313.67","191","253","290","355","0.68","-0.58","0.49","-0.10","130.67","688.22","538.89","1206.89","OK"
"8inp3",\N,"1.00","2.00","1.00",\N,"1","3","1",\N,\N,"0.00",\N,\N,"0.00","1.00","0.00","OK"
"8inrc","5.00","3.33","2.67","8.00","7","4","4","10","0.00","-0.71","0.71","0.00","2.89","0.89","0.89","2.67","OK"
"8ins1","10.67","19.00","22.67","5.67","12","24","31","9","-0.38","-0.32","-0.26","-0.17","2.67","20.67","54.89","8.22","OK"
"8insm","1.00","2.00","1.33","2.00","1","2","2","2",\N,\N,"0.71",\N,"0.00","0.00","0.22","0.00","OK"
"8insr",\N,"1.00",\N,\N,\N,"1",\N,\N,\N,\N,\N,\N,\N,"0.00",\N,\N,"OK"
"8inss","2.00",\N,"1.00","1.00","2",\N,"1","1",\N,\N,\N,\N,"0.25",\N,"0.00","0.00","OK"
"8int2",\N,\N,"1.00",\N,\N,\N,"1",\N,\N,\N,\N,\N,\N,\N,"0.00",\N,"OK"
"8intf","2.33","3.33","6.00","4.00","3","5","10","7","0.71","0.38","0.47","0.60","0.67","1.56","8.67","4.67","OK"
"8inu8","1.00","1.00","3.00","1.67","1","1","3","3",\N,\N,\N,"0.71","0.00","0.00","0.00","0.89","OK"
"8inum","22.33","45.67","29.33","57.00","33","58","35","72","0.57","0.65","0.45","0.26","37.56","77.56","17.56","132.67","OK"
"8inwd","13.00","19.00","18.67","23.67","15","22","19","33","-0.60","-0.47","-0.71","0.66","3.56","8.67","0.22","44.22","OK"
"8inwo","3.67","6.67","4.67","17.00","8","9","6","22","0.65","0.53","-0.38","0.38","6.89","2.89","1.56","14.00","OK"
"8inwq","2.00","5.00","1.00","1.00","2","9","1","1",\N,"0.47",\N,\N,"0.00","8.67","0.00","0.00","OK"
"8inwx","1.00","1.00",\N,"1.00","1","1",\N,"1",\N,\N,\N,\N,"0.00","0.00",\N,"0.00","OK"
"8inz6","1.00",\N,\N,"1.00","1",\N,\N,"1",\N,\N,\N,\N,"0.00",\N,\N,"0.00","OK"
"8inz8","7.33","14.33","24.00","17.00","12","19","34","24","0.14","0.14","0.38","-0.24","8.22","13.56","56.00","38.00","OK"
"8io09",\N,\N,"1.00","1.00",\N,\N,"1","1",\N,\N,\N,\N,"0.00",\N,"0.00","0.00","OK"
"8io28","9.33","34.00","38.00","56.67","14","38","43","63","0.71","-0.60","0.38","0.20","22.22","18.67","14.00","24.22","OK"
"8io37",\N,\N,\N,"1.00",\N,\N,\N,"1",\N,\N,\N,\N,\N,\N,\N,"0.00","OK"
"8io4a","61.00","113.67","154.00","89.67","74","126","175","105","-0.57","-0.41","-0.47","0.45","340.67","136.22","424.67","128.22","OK"
"8io4t","1.00","1.50","1.00",\N,"1","2","1",\N,\N,"0.00",\N,\N,"0.00","0.25","0.00",\N,"OK"
"8io5j","28.67","67.67","56.00","87.00","46","74","64","111","0.59","-0.67","-0.60","-0.33","244.22","57.56","74.67","480.67","OK"
"8io5s","83.67","148.00","143.67","229.33","106","161","179","254","0.66","-0.14","0.20","-0.19","182.00","122.00","754.89","454.22","OK"
"8io7a","1.00","2.00",\N,"1.00","1","2",\N,"1",\N,\N,\N,\N,"0.00","0.00",\N,"0.00","OK"
"8io8s","2.67","9.00","15.00","14.33","5","9","21","17","0.53",\N,"-0.27","-0.38","2.89","0.00","28.67","6.22","OK"
"8io95","5.33","3.33","4.00","6.00","9","5","5","9","0.63","0.38","0.00","0.60","6.89","1.56","0.67","4.67","OK"
"8io9a","1.00",\N,"1.00",\N,"1",\N,"1",\N,\N,\N,\N,\N,"0.00",\N,"0.00",\N,"OK"
"8io9t","3.67","4.67","3.00","2.50","4","8","5","4","-0.71","-0.17","0.00","0.00","0.22","8.22","2.67","2.25","OK"
